period,cluster,issue,z_sum
2006_2012,C1645,geom_without_data,NA
2006_2012,C1648,geom_without_data,NA
2006_2012,C1649,geom_without_data,NA
2006_2012,C165,geom_without_data,NA
2006_2012,C1650,geom_without_data,NA
2006_2012,C1651,geom_without_data,NA
2006_2012,C1652,geom_without_data,NA
2006_2012,C1653,geom_without_data,NA
2006_2012,C1654,geom_without_data,NA
2006_2012,C1659,geom_without_data,NA
2006_2012,C166,geom_without_data,NA
2006_2012,C1661,geom_without_data,NA
2006_2012,C1662,geom_without_data,NA
2006_2012,C1666,geom_without_data,NA
2006_2012,C1667,geom_without_data,NA
2006_2012,C1668,geom_without_data,NA
2006_2012,C167,geom_without_data,NA
2006_2012,C1670,geom_without_data,NA
2006_2012,C1671,geom_without_data,NA
2006_2012,C1674,geom_without_data,NA
2006_2012,C1675,geom_without_data,NA
2006_2012,C1676,geom_without_data,NA
2006_2012,C168,geom_without_data,NA
2006_2012,C1682,geom_without_data,NA
2006_2012,C1684,geom_without_data,NA
2006_2012,C1686,geom_without_data,NA
2006_2012,C1687,geom_without_data,NA
2006_2012,C1688,geom_without_data,NA
2006_2012,C1689,geom_without_data,NA
2006_2012,C169,geom_without_data,NA
2006_2012,C1692,geom_without_data,NA
2006_2012,C1696,geom_without_data,NA
2006_2012,C1698,geom_without_data,NA
2006_2012,C17,geom_without_data,NA
2006_2012,C170,geom_without_data,NA
2006_2012,C1700,geom_without_data,NA
2006_2012,C1701,geom_without_data,NA
2006_2012,C1704,geom_without_data,NA
2006_2012,C1706,geom_without_data,NA
2006_2012,C1708,geom_without_data,NA
2006_2012,C1709,geom_without_data,NA
2006_2012,C171,geom_without_data,NA
2006_2012,C1710,geom_without_data,NA
2006_2012,C1715,geom_without_data,NA
2006_2012,C1716,geom_without_data,NA
2006_2012,C172,geom_without_data,NA
2006_2012,C1720,geom_without_data,NA
2006_2012,C1722,geom_without_data,NA
2006_2012,C1725,geom_without_data,NA
2006_2012,C1727,geom_without_data,NA
2006_2012,C173,geom_without_data,NA
2006_2012,C1731,geom_without_data,NA
2006_2012,C1737,geom_without_data,NA
2006_2012,C1738,geom_without_data,NA
2006_2012,C1739,geom_without_data,NA
2006_2012,C174,geom_without_data,NA
2006_2012,C1743,geom_without_data,NA
2006_2012,C1747,geom_without_data,NA
2006_2012,C1748,geom_without_data,NA
2006_2012,C175,geom_without_data,NA
2006_2012,C1755,geom_without_data,NA
2006_2012,C176,geom_without_data,NA
2006_2012,C1763,geom_without_data,NA
2006_2012,C1766,geom_without_data,NA
2006_2012,C177,geom_without_data,NA
2006_2012,C1770,geom_without_data,NA
2006_2012,C178,geom_without_data,NA
2006_2012,C1785,geom_without_data,NA
2006_2012,C179,geom_without_data,NA
2006_2012,C1790,geom_without_data,NA
2006_2012,C1795,geom_without_data,NA
2006_2012,C1799,geom_without_data,NA
2006_2012,C18,geom_without_data,NA
2006_2012,C180,geom_without_data,NA
2006_2012,C1804,geom_without_data,NA
2006_2012,C1805,geom_without_data,NA
2006_2012,C181,geom_without_data,NA
2006_2012,C182,geom_without_data,NA
2006_2012,C1820,geom_without_data,NA
2006_2012,C1822,geom_without_data,NA
2006_2012,C1828,geom_without_data,NA
2006_2012,C183,geom_without_data,NA
2006_2012,C184,geom_without_data,NA
2006_2012,C1846,geom_without_data,NA
2006_2012,C185,geom_without_data,NA
2006_2012,C1851,geom_without_data,NA
2006_2012,C1855,geom_without_data,NA
2006_2012,C186,geom_without_data,NA
2006_2012,C187,geom_without_data,NA
2006_2012,C188,geom_without_data,NA
2006_2012,C189,geom_without_data,NA
2006_2012,C19,geom_without_data,NA
2006_2012,C190,geom_without_data,NA
2006_2012,C191,geom_without_data,NA
2006_2012,C192,geom_without_data,NA
2006_2012,C193,geom_without_data,NA
2006_2012,C194,geom_without_data,NA
2006_2012,C195,geom_without_data,NA
2006_2012,C196,geom_without_data,NA
2006_2012,C197,geom_without_data,NA
2006_2012,C198,geom_without_data,NA
2006_2012,C199,geom_without_data,NA
2006_2012,C2,geom_without_data,NA
2006_2012,C20,geom_without_data,NA
2006_2012,C200,geom_without_data,NA
2006_2012,C201,geom_without_data,NA
2006_2012,C202,geom_without_data,NA
2006_2012,C203,geom_without_data,NA
2006_2012,C204,geom_without_data,NA
2006_2012,C205,geom_without_data,NA
2006_2012,C206,geom_without_data,NA
2006_2012,C207,geom_without_data,NA
2006_2012,C208,geom_without_data,NA
2006_2012,C209,geom_without_data,NA
2006_2012,C21,geom_without_data,NA
2006_2012,C210,geom_without_data,NA
2006_2012,C211,geom_without_data,NA
2006_2012,C212,geom_without_data,NA
2006_2012,C213,geom_without_data,NA
2006_2012,C214,geom_without_data,NA
2006_2012,C215,geom_without_data,NA
2006_2012,C216,geom_without_data,NA
2006_2012,C217,geom_without_data,NA
2006_2012,C218,geom_without_data,NA
2006_2012,C219,geom_without_data,NA
2006_2012,C22,geom_without_data,NA
2006_2012,C220,geom_without_data,NA
2006_2012,C221,geom_without_data,NA
2006_2012,C222,geom_without_data,NA
2006_2012,C223,geom_without_data,NA
2006_2012,C224,geom_without_data,NA
2006_2012,C225,geom_without_data,NA
2006_2012,C226,geom_without_data,NA
2006_2012,C227,geom_without_data,NA
2006_2012,C228,geom_without_data,NA
2006_2012,C229,geom_without_data,NA
2006_2012,C23,geom_without_data,NA
2006_2012,C230,geom_without_data,NA
2006_2012,C231,geom_without_data,NA
2006_2012,C232,geom_without_data,NA
2006_2012,C233,geom_without_data,NA
2006_2012,C234,geom_without_data,NA
2006_2012,C235,geom_without_data,NA
2006_2012,C236,geom_without_data,NA
2006_2012,C237,geom_without_data,NA
2006_2012,C238,geom_without_data,NA
2006_2012,C239,geom_without_data,NA
2006_2012,C24,geom_without_data,NA
2006_2012,C240,geom_without_data,NA
2006_2012,C241,geom_without_data,NA
2006_2012,C242,geom_without_data,NA
2006_2012,C243,geom_without_data,NA
2006_2012,C244,geom_without_data,NA
2006_2012,C245,geom_without_data,NA
2006_2012,C246,geom_without_data,NA
2006_2012,C247,geom_without_data,NA
2006_2012,C248,geom_without_data,NA
2006_2012,C249,geom_without_data,NA
2006_2012,C25,geom_without_data,NA
2006_2012,C250,geom_without_data,NA
2006_2012,C251,geom_without_data,NA
2006_2012,C252,geom_without_data,NA
2006_2012,C253,geom_without_data,NA
2006_2012,C254,geom_without_data,NA
2006_2012,C255,geom_without_data,NA
2006_2012,C256,geom_without_data,NA
2006_2012,C257,geom_without_data,NA
2006_2012,C258,geom_without_data,NA
2006_2012,C259,geom_without_data,NA
2006_2012,C260,geom_without_data,NA
2006_2012,C261,geom_without_data,NA
2006_2012,C262,geom_without_data,NA
2006_2012,C263,geom_without_data,NA
2006_2012,C264,geom_without_data,NA
2006_2012,C265,geom_without_data,NA
2006_2012,C266,geom_without_data,NA
2006_2012,C267,geom_without_data,NA
2006_2012,C268,geom_without_data,NA
2006_2012,C269,geom_without_data,NA
2006_2012,C27,geom_without_data,NA
2006_2012,C270,geom_without_data,NA
2006_2012,C271,geom_without_data,NA
2006_2012,C272,geom_without_data,NA
2006_2012,C273,geom_without_data,NA
2006_2012,C274,geom_without_data,NA
2006_2012,C275,geom_without_data,NA
2006_2012,C276,geom_without_data,NA
2006_2012,C277,geom_without_data,NA
2006_2012,C278,geom_without_data,NA
2006_2012,C279,geom_without_data,NA
2006_2012,C28,geom_without_data,NA
2006_2012,C280,geom_without_data,NA
2006_2012,C282,geom_without_data,NA
2006_2012,C283,geom_without_data,NA
2006_2012,C284,geom_without_data,NA
2006_2012,C285,geom_without_data,NA
2006_2012,C286,geom_without_data,NA
2006_2012,C287,geom_without_data,NA
2006_2012,C288,geom_without_data,NA
2006_2012,C289,geom_without_data,NA
2006_2012,C29,geom_without_data,NA
2006_2012,C290,geom_without_data,NA
2006_2012,C291,geom_without_data,NA
2006_2012,C292,geom_without_data,NA
2006_2012,C293,geom_without_data,NA
2006_2012,C294,geom_without_data,NA
2006_2012,C295,geom_without_data,NA
2006_2012,C296,geom_without_data,NA
2006_2012,C297,geom_without_data,NA
2006_2012,C298,geom_without_data,NA
2006_2012,C299,geom_without_data,NA
2006_2012,C3,geom_without_data,NA
2006_2012,C30,geom_without_data,NA
2006_2012,C300,geom_without_data,NA
2006_2012,C301,geom_without_data,NA
2006_2012,C302,geom_without_data,NA
2006_2012,C303,geom_without_data,NA
2006_2012,C304,geom_without_data,NA
2006_2012,C305,geom_without_data,NA
2006_2012,C306,geom_without_data,NA
2006_2012,C307,geom_without_data,NA
2006_2012,C308,geom_without_data,NA
2006_2012,C309,geom_without_data,NA
2006_2012,C31,geom_without_data,NA
2006_2012,C310,geom_without_data,NA
2006_2012,C311,geom_without_data,NA
2006_2012,C312,geom_without_data,NA
2006_2012,C314,geom_without_data,NA
2006_2012,C315,geom_without_data,NA
2006_2012,C316,geom_without_data,NA
2006_2012,C317,geom_without_data,NA
2006_2012,C318,geom_without_data,NA
2006_2012,C319,geom_without_data,NA
2006_2012,C32,geom_without_data,NA
2006_2012,C320,geom_without_data,NA
2006_2012,C321,geom_without_data,NA
2006_2012,C322,geom_without_data,NA
2006_2012,C323,geom_without_data,NA
2006_2012,C324,geom_without_data,NA
2006_2012,C325,geom_without_data,NA
2006_2012,C326,geom_without_data,NA
2006_2012,C327,geom_without_data,NA
2006_2012,C328,geom_without_data,NA
2006_2012,C33,geom_without_data,NA
2006_2012,C330,geom_without_data,NA
2006_2012,C331,geom_without_data,NA
2006_2012,C332,geom_without_data,NA
2006_2012,C333,geom_without_data,NA
2006_2012,C334,geom_without_data,NA
2006_2012,C335,geom_without_data,NA
2006_2012,C336,geom_without_data,NA
2006_2012,C337,geom_without_data,NA
2006_2012,C338,geom_without_data,NA
2006_2012,C339,geom_without_data,NA
2006_2012,C34,geom_without_data,NA
2006_2012,C340,geom_without_data,NA
2006_2012,C341,geom_without_data,NA
2006_2012,C342,geom_without_data,NA
2006_2012,C343,geom_without_data,NA
2006_2012,C344,geom_without_data,NA
2006_2012,C345,geom_without_data,NA
2006_2012,C346,geom_without_data,NA
2006_2012,C347,geom_without_data,NA
2006_2012,C348,geom_without_data,NA
2006_2012,C349,geom_without_data,NA
2006_2012,C35,geom_without_data,NA
2006_2012,C350,geom_without_data,NA
2006_2012,C351,geom_without_data,NA
2006_2012,C352,geom_without_data,NA
2006_2012,C353,geom_without_data,NA
2006_2012,C354,geom_without_data,NA
2006_2012,C355,geom_without_data,NA
2006_2012,C356,geom_without_data,NA
2006_2012,C357,geom_without_data,NA
2006_2012,C358,geom_without_data,NA
2006_2012,C359,geom_without_data,NA
2006_2012,C36,geom_without_data,NA
2006_2012,C360,geom_without_data,NA
2006_2012,C361,geom_without_data,NA
2006_2012,C362,geom_without_data,NA
2006_2012,C363,geom_without_data,NA
2006_2012,C364,geom_without_data,NA
2006_2012,C365,geom_without_data,NA
2006_2012,C366,geom_without_data,NA
2006_2012,C367,geom_without_data,NA
2006_2012,C368,geom_without_data,NA
2006_2012,C369,geom_without_data,NA
2006_2012,C37,geom_without_data,NA
2006_2012,C370,geom_without_data,NA
2006_2012,C371,geom_without_data,NA
2006_2012,C372,geom_without_data,NA
2006_2012,C373,geom_without_data,NA
2006_2012,C374,geom_without_data,NA
2006_2012,C375,geom_without_data,NA
2006_2012,C376,geom_without_data,NA
2006_2012,C377,geom_without_data,NA
2006_2012,C378,geom_without_data,NA
2006_2012,C379,geom_without_data,NA
2006_2012,C38,geom_without_data,NA
2006_2012,C380,geom_without_data,NA
2006_2012,C381,geom_without_data,NA
2006_2012,C382,geom_without_data,NA
2006_2012,C383,geom_without_data,NA
2006_2012,C384,geom_without_data,NA
2006_2012,C385,geom_without_data,NA
2006_2012,C386,geom_without_data,NA
2006_2012,C387,geom_without_data,NA
2006_2012,C388,geom_without_data,NA
2006_2012,C389,geom_without_data,NA
2006_2012,C39,geom_without_data,NA
2006_2012,C390,geom_without_data,NA
2006_2012,C391,geom_without_data,NA
2006_2012,C392,geom_without_data,NA
2006_2012,C393,geom_without_data,NA
2006_2012,C394,geom_without_data,NA
2006_2012,C396,geom_without_data,NA
2006_2012,C397,geom_without_data,NA
2006_2012,C398,geom_without_data,NA
2006_2012,C399,geom_without_data,NA
2006_2012,C4,geom_without_data,NA
2006_2012,C40,geom_without_data,NA
2006_2012,C400,geom_without_data,NA
2006_2012,C401,geom_without_data,NA
2006_2012,C402,geom_without_data,NA
2006_2012,C403,geom_without_data,NA
2006_2012,C404,geom_without_data,NA
2006_2012,C405,geom_without_data,NA
2006_2012,C406,geom_without_data,NA
2006_2012,C407,geom_without_data,NA
2006_2012,C408,geom_without_data,NA
2006_2012,C409,geom_without_data,NA
2006_2012,C41,geom_without_data,NA
2006_2012,C410,geom_without_data,NA
2006_2012,C411,geom_without_data,NA
2006_2012,C412,geom_without_data,NA
2006_2012,C413,geom_without_data,NA
2006_2012,C414,geom_without_data,NA
2006_2012,C415,geom_without_data,NA
2006_2012,C416,geom_without_data,NA
2006_2012,C417,geom_without_data,NA
2006_2012,C418,geom_without_data,NA
2006_2012,C419,geom_without_data,NA
2006_2012,C42,geom_without_data,NA
2006_2012,C420,geom_without_data,NA
2006_2012,C422,geom_without_data,NA
2006_2012,C423,geom_without_data,NA
2006_2012,C424,geom_without_data,NA
2006_2012,C425,geom_without_data,NA
2006_2012,C426,geom_without_data,NA
2006_2012,C427,geom_without_data,NA
2006_2012,C428,geom_without_data,NA
2006_2012,C429,geom_without_data,NA
2006_2012,C43,geom_without_data,NA
2006_2012,C430,geom_without_data,NA
2006_2012,C431,geom_without_data,NA
2006_2012,C432,geom_without_data,NA
2006_2012,C433,geom_without_data,NA
2006_2012,C434,geom_without_data,NA
2006_2012,C435,geom_without_data,NA
2006_2012,C436,geom_without_data,NA
2006_2012,C437,geom_without_data,NA
2006_2012,C438,geom_without_data,NA
2006_2012,C439,geom_without_data,NA
2006_2012,C44,geom_without_data,NA
2006_2012,C440,geom_without_data,NA
2006_2012,C441,geom_without_data,NA
2006_2012,C442,geom_without_data,NA
2006_2012,C443,geom_without_data,NA
2006_2012,C444,geom_without_data,NA
2006_2012,C445,geom_without_data,NA
2006_2012,C446,geom_without_data,NA
2006_2012,C447,geom_without_data,NA
2006_2012,C448,geom_without_data,NA
2006_2012,C449,geom_without_data,NA
2006_2012,C45,geom_without_data,NA
2006_2012,C450,geom_without_data,NA
2006_2012,C451,geom_without_data,NA
2006_2012,C452,geom_without_data,NA
2006_2012,C453,geom_without_data,NA
2006_2012,C454,geom_without_data,NA
2006_2012,C455,geom_without_data,NA
2006_2012,C456,geom_without_data,NA
2006_2012,C457,geom_without_data,NA
2006_2012,C458,geom_without_data,NA
2006_2012,C459,geom_without_data,NA
2006_2012,C46,geom_without_data,NA
2006_2012,C460,geom_without_data,NA
2006_2012,C461,geom_without_data,NA
2006_2012,C462,geom_without_data,NA
2006_2012,C463,geom_without_data,NA
2006_2012,C464,geom_without_data,NA
2006_2012,C465,geom_without_data,NA
2006_2012,C466,geom_without_data,NA
2006_2012,C467,geom_without_data,NA
2006_2012,C468,geom_without_data,NA
2006_2012,C469,geom_without_data,NA
2006_2012,C47,geom_without_data,NA
2006_2012,C470,geom_without_data,NA
2006_2012,C471,geom_without_data,NA
2006_2012,C472,geom_without_data,NA
2006_2012,C473,geom_without_data,NA
2006_2012,C474,geom_without_data,NA
2006_2012,C475,geom_without_data,NA
2006_2012,C476,geom_without_data,NA
2006_2012,C477,geom_without_data,NA
2006_2012,C478,geom_without_data,NA
2006_2012,C479,geom_without_data,NA
2006_2012,C48,geom_without_data,NA
2006_2012,C480,geom_without_data,NA
2006_2012,C481,geom_without_data,NA
2006_2012,C482,geom_without_data,NA
2006_2012,C483,geom_without_data,NA
2006_2012,C484,geom_without_data,NA
2006_2012,C485,geom_without_data,NA
2006_2012,C486,geom_without_data,NA
2006_2012,C487,geom_without_data,NA
2006_2012,C488,geom_without_data,NA
2006_2012,C489,geom_without_data,NA
2006_2012,C49,geom_without_data,NA
2006_2012,C490,geom_without_data,NA
2006_2012,C491,geom_without_data,NA
2006_2012,C492,geom_without_data,NA
2006_2012,C493,geom_without_data,NA
2006_2012,C494,geom_without_data,NA
2006_2012,C495,geom_without_data,NA
2006_2012,C496,geom_without_data,NA
2006_2012,C497,geom_without_data,NA
2006_2012,C498,geom_without_data,NA
2006_2012,C499,geom_without_data,NA
2006_2012,C5,geom_without_data,NA
2006_2012,C50,geom_without_data,NA
2006_2012,C500,geom_without_data,NA
2006_2012,C501,geom_without_data,NA
2006_2012,C502,geom_without_data,NA
2006_2012,C503,geom_without_data,NA
2006_2012,C504,geom_without_data,NA
2006_2012,C505,geom_without_data,NA
2006_2012,C506,geom_without_data,NA
2006_2012,C507,geom_without_data,NA
2006_2012,C508,geom_without_data,NA
2006_2012,C51,geom_without_data,NA
2006_2012,C510,geom_without_data,NA
2006_2012,C511,geom_without_data,NA
2006_2012,C512,geom_without_data,NA
2006_2012,C513,geom_without_data,NA
2006_2012,C514,geom_without_data,NA
2006_2012,C515,geom_without_data,NA
2006_2012,C516,geom_without_data,NA
2006_2012,C517,geom_without_data,NA
2006_2012,C519,geom_without_data,NA
2006_2012,C52,geom_without_data,NA
2006_2012,C520,geom_without_data,NA
2006_2012,C521,geom_without_data,NA
2006_2012,C522,geom_without_data,NA
2006_2012,C523,geom_without_data,NA
2006_2012,C524,geom_without_data,NA
2006_2012,C525,geom_without_data,NA
2006_2012,C526,geom_without_data,NA
2006_2012,C527,geom_without_data,NA
2006_2012,C528,geom_without_data,NA
2006_2012,C529,geom_without_data,NA
2006_2012,C53,geom_without_data,NA
2006_2012,C530,geom_without_data,NA
2006_2012,C531,geom_without_data,NA
2006_2012,C532,geom_without_data,NA
2006_2012,C533,geom_without_data,NA
2006_2012,C534,geom_without_data,NA
2006_2012,C535,geom_without_data,NA
2006_2012,C536,geom_without_data,NA
2006_2012,C537,geom_without_data,NA
2006_2012,C538,geom_without_data,NA
2006_2012,C539,geom_without_data,NA
2006_2012,C54,geom_without_data,NA
2006_2012,C540,geom_without_data,NA
2006_2012,C541,geom_without_data,NA
2006_2012,C542,geom_without_data,NA
2006_2012,C543,geom_without_data,NA
2006_2012,C544,geom_without_data,NA
2006_2012,C545,geom_without_data,NA
2006_2012,C546,geom_without_data,NA
2006_2012,C547,geom_without_data,NA
2006_2012,C548,geom_without_data,NA
2006_2012,C549,geom_without_data,NA
2006_2012,C55,geom_without_data,NA
2006_2012,C550,geom_without_data,NA
2006_2012,C551,geom_without_data,NA
2006_2012,C552,geom_without_data,NA
2006_2012,C553,geom_without_data,NA
2006_2012,C554,geom_without_data,NA
2006_2012,C555,geom_without_data,NA
2006_2012,C556,geom_without_data,NA
2006_2012,C557,geom_without_data,NA
2006_2012,C558,geom_without_data,NA
2006_2012,C559,geom_without_data,NA
2006_2012,C56,geom_without_data,NA
2006_2012,C560,geom_without_data,NA
2006_2012,C561,geom_without_data,NA
2006_2012,C562,geom_without_data,NA
2006_2012,C563,geom_without_data,NA
2006_2012,C564,geom_without_data,NA
2006_2012,C565,geom_without_data,NA
2006_2012,C566,geom_without_data,NA
2006_2012,C567,geom_without_data,NA
2006_2012,C568,geom_without_data,NA
2006_2012,C57,geom_without_data,NA
2006_2012,C570,geom_without_data,NA
2006_2012,C571,geom_without_data,NA
2006_2012,C572,geom_without_data,NA
2006_2012,C573,geom_without_data,NA
2006_2012,C574,geom_without_data,NA
2006_2012,C575,geom_without_data,NA
2006_2012,C576,geom_without_data,NA
2006_2012,C577,geom_without_data,NA
2006_2012,C579,geom_without_data,NA
2006_2012,C58,geom_without_data,NA
2006_2012,C580,geom_without_data,NA
2006_2012,C581,geom_without_data,NA
2006_2012,C582,geom_without_data,NA
2006_2012,C583,geom_without_data,NA
2006_2012,C584,geom_without_data,NA
2006_2012,C585,geom_without_data,NA
2006_2012,C586,geom_without_data,NA
2006_2012,C587,geom_without_data,NA
2006_2012,C588,geom_without_data,NA
2006_2012,C589,geom_without_data,NA
2006_2012,C59,geom_without_data,NA
2006_2012,C590,geom_without_data,NA
2006_2012,C591,geom_without_data,NA
