period,cluster,fips,cluster_deaths
1999_2005,28CS003,01041,163
1999_2005,42CS039,42061,395
1999_2005,48CS011,48123,253
1999_2005,47CS029,37113,378
1999_2005,51CS015,54065,151
1999_2005,21CS021,21109,146
1999_2005,39CS028,18005,671
1999_2005,13CS041,13151,830
1999_2005,27CS010,38101,495
1999_2005,42CS024,54035,323
1999_2005,23CS003,23011,1071
1999_2005,37CS043,45071,380
1999_2005,12CS039,12119,692
1999_2005,45CS008,45035,707
1999_2005,51CS015,51047,339
1999_2005,51CS015,51075,161
1999_2005,13CS020,13043,124
1999_2005,29CS038,29029,366
1999_2005,18CS046,21145,739
1999_2005,08CS001,40119,523
1999_2005,08CS001,48449,269
1999_2005,53CS018,53029,560
1999_2005,12CS013,13299,419
1999_2005,08CS001,40137,553
1999_2005,01CS001,01051,579
1999_2005,55CS012,55131,870
1999_2005,29CS038,29143,242
1999_2005,29CS038,05141,211
1999_2005,28CS003,28103,112
1999_2005,36CS013,36027,2183
1999_2005,51CS015,51165,883
1999_2005,17CS020,17077,428
1999_2005,21CS021,47121,110
1999_2005,05CS026,29213,457
1999_2005,28CS003,28107,345
1999_2005,29CS038,29101,308
1999_2005,48CS011,48265,600
1999_2005,48CS069,48339,2094
1999_2005,47CS016,47189,796
1999_2005,08CS001,08075,208
1999_2005,12CS016,12037,141
1999_2005,05CS026,05067,224
1999_2005,19CS017,19063,112
1999_2005,27CS017,55035,671
1999_2005,19CS017,27151,110
1999_2005,51CS040,51179,484
1999_2005,32CS001,06015,267
1999_2005,37CS043,51155,413
1999_2005,13CS034,13091,223
1999_2005,26CS004,26007,311
1999_2005,48CS064,48003,113
1999_2005,08CS001,48335,112
1999_2005,29CS038,29065,192
1999_2005,31CS016,31035,85
1999_2005,19CS030,19171,215
1999_2005,39CS028,21073,439
1999_2005,22CS009,22119,534
1999_2005,16CS001,30027,159
1999_2005,55CS024,55017,502
1999_2005,21CS021,21053,104
1999_2005,16CS001,30063,698
1999_2005,20CS022,20009,308
1999_2005,42CS024,54085,132
1999_2005,27CS017,27093,251
1999_2005,18CS009,18021,260
1999_2005,47CS040,29035,85
1999_2005,27CS017,55053,218
1999_2005,51CS015,51057,146
1999_2005,12CS013,12125,147
1999_2005,08CS001,20205,154
1999_2005,08CS001,56033,269
1999_2005,13CS041,01011,139
1999_2005,20CS014,20059,253
1999_2005,19CS017,46125,121
1999_2005,22CS012,28001,396
1999_2005,28CS003,28127,294
1999_2005,42CS024,54019,591
1999_2005,20CS014,20139,186
1999_2005,12CS016,13007,38
1999_2005,32CS001,06009,382
1999_2005,27CS010,38067,94
1999_2005,47CS016,47085,200
1999_2005,39CS028,21185,239
1999_2005,08CS001,27159,194
1999_2005,32CS001,41011,880
1999_2005,08CS001,30011,13
1999_2005,29CS038,29093,166
1999_2005,16CS001,16057,194
1999_2005,21CS021,47027,105
1999_2005,40CS027,40105,140
1999_2005,41CS016,53045,487
1999_2005,08CS001,40005,143
1999_2005,22CS009,48351,148
1999_2005,05CS026,05081,171
1999_2005,48CS011,48259,235
1999_2005,08CS001,49027,104
1999_2005,21CS022,21113,307
1999_2005,48CS067,48385,37
1999_2005,48CS067,48411,76
1999_2005,08CS001,38057,85
1999_2005,13CS044,13317,140
1999_2005,40CS027,20021,244
1999_2005,37CS059,37185,235
1999_2005,45CS029,45021,563
1999_2005,48CS036,48043,69
1999_2005,19CS017,19081,110
1999_2005,22CS012,28005,164
1999_2005,21CS021,47175,63
1999_2005,55CS024,55078,37
1999_2005,48CS053,48425,77
1999_2005,08CS001,48087,55
1999_2005,45CS008,13165,86
1999_2005,08CS001,56031,85
1999_2005,27CS010,38063,76
1999_2005,08CS001,31105,44
1999_2005,21CS022,21079,120
1999_2005,01CS029,47127,46
1999_2005,27CS017,55093,219
1999_2005,16CS001,16045,165
1999_2005,08CS001,40003,75
1999_2005,29CS038,29025,113
1999_2005,19CS017,46085,42
1999_2005,08CS001,49037,80
1999_2005,19CS017,27051,90
1999_2005,08CS001,08109,44
1999_2005,49CS007,49029,30
1999_2005,08CS001,40007,62
1999_2005,47CS040,47135,103
1999_2005,19CS017,19001,117
1999_2005,19CS017,19069,113
1999_2005,29CS038,29179,71
1999_2005,32CS001,32015,34
1999_2005,16CS001,30077,59
1999_2005,25CS001,25019,68
1999_2005,02CS001,02150,40
1999_2005,21CS021,21237,91
1999_2005,48CS011,48105,41
1999_2005,08CS001,48169,57
1999_2005,48CS067,48413,33
1999_2005,08CS001,08091,26
1999_2005,08CS001,30103,4
1999_2005,39CS016,39035,14537
1999_2005,17CS003,17037,553
1999_2005,42CS041,42101,16804
1999_2005,34CS015,34029,6796
1999_2005,29CS026,29095,5926
1999_2005,12CS019,12053,2103
1999_2005,16CS001,30111,1133
1999_2005,26CS028,26143,331
1999_2005,48CS064,48303,1944
1999_2005,32CS001,06017,1173
1999_2005,18CS035,18111,145
1999_2005,06CS027,06113,1061
1999_2005,01CS001,01101,2026
1999_2005,45CS008,45049,195
1999_2005,12CS013,13127,657
1999_2005,18CS002,18003,2624
1999_2005,12CS005,12055,1308
1999_2005,26CS028,26121,1525
1999_2005,12CS016,12079,219
1999_2005,48CS048,48361,866
1999_2005,34CS011,34021,2800
1999_2005,37CS043,37153,504
1999_2005,39CS041,39039,294
1999_2005,24CS014,24013,1197
1999_2005,37CS059,37183,3376
1999_2005,17CS017,17043,5599
1999_2005,37CS019,37051,1964
1999_2005,19CS017,46009,74
1999_2005,08CS001,48277,569
1999_2005,45CS008,45089,395
1999_2005,01CS023,01117,880
1999_2005,18CS035,18107,372
1999_2005,32CS001,41045,244
1999_2005,55CS037,55133,2627
1999_2005,47CS024,47115,308
1999_2005,29CS038,29159,439
1999_2005,47CS041,47163,1718
1999_2005,13CS007,13021,1672
1999_2005,08CS001,31111,324
1999_2005,36CS028,42081,1213
1999_2005,42CS039,42097,1206
1999_2005,12CS030,12083,3546
1999_2005,47CS024,47031,516
1999_2005,19CS017,19155,835
1999_2005,42CS024,39081,943
1999_2005,12CS006,12015,2129
1999_2005,48CS011,48187,682
1999_2005,04CS005,04012,1260
1999_2005,51CS015,51181,60
1999_2005,27CS017,27109,717
1999_2005,48CS011,48481,392
1999_2005,26CS028,26065,1837
1999_2005,13CS041,13225,227
1999_2005,18CS046,21007,97
1999_2005,42CS039,42013,1564
1999_2005,51CS015,51087,2240
1999_2005,20CS022,20053,85
1999_2005,23CS003,33013,1148
1999_2005,48CS011,48027,1578
1999_2005,26CS028,26129,277
1999_2005,18CS002,39149,413
1999_2005,27CS010,27005,340
1999_2005,48CS048,48291,656
1999_2005,42CS024,54097,249
1999_2005,37CS005,37031,666
1999_2005,27CS017,55003,177
1999_2005,16CS001,30023,124
1999_2005,16CS001,16073,73
1999_2005,48CS029,48347,551
1999_2005,23CS003,23031,1606
1999_2005,18CS009,18055,355
1999_2005,50CS001,50027,513
1999_2005,13CS033,13247,506
1999_2005,12CS005,12097,1319
1999_2005,27CS010,38103,72
1999_2005,08CS001,48499,519
1999_2005,26CS004,26079,151
1999_2005,29CS038,17123,174
1999_2005,55CS024,26095,63
1999_2005,18CS039,18067,830
1999_2005,37CS043,37149,274
1999_2005,39CS028,18161,85
1999_2005,01CS029,01089,2185
1999_2005,47CS029,37175,344
1999_2005,08CS001,40121,495
1999_2005,55CS001,55123,301
1999_2005,22CS009,22069,409
1999_2005,22CS009,48241,370
1999_2005,21CS021,21151,543
1999_2005,27CS031,27031,45
1999_2005,47CS040,47033,165
1999_2005,08CS001,35049,840
1999_2005,27CS010,27069,72
1999_2005,29CS038,17109,268
1999_2005,21CS021,47185,315
1999_2005,21CS021,47123,394
1999_2005,29CS038,29203,89
1999_2005,13CS044,13297,499
1999_2005,29CS038,29186,176
1999_2005,27CS010,38089,213
1999_2005,39CS041,39125,170
1999_2005,37CS043,37161,665
1999_2005,48CS029,48041,751
1999_2005,27CS017,55099,197
1999_2005,55CS012,55027,809
1999_2005,29CS038,17061,161
1999_2005,55CS012,55049,192
1999_2005,22CS012,22111,257
1999_2005,28CS003,01099,253
1999_2005,19CS017,19147,135
1999_2005,08CS001,04005,579
1999_2005,08CS001,20035,408
1999_2005,37CS005,37055,251
1999_2005,08CS001,48233,258
1999_2005,20CS023,20041,239
1999_2005,28CS003,28137,261
1999_2005,08CS001,35006,655
1999_2005,21CS029,21123,156
1999_2005,42CS024,39157,865
1999_2005,27CS017,27143,138
1999_2005,27CS017,27013,426
1999_2005,39CS028,18081,956
1999_2005,51CS049,51800,611
1999_2005,39CS041,39123,423
1999_2005,55CS024,55125,225
1999_2005,08CS001,48387,211
1999_2005,28CS003,01029,178
1999_2005,19CS017,19141,179
1999_2005,12CS013,13229,173
1999_2005,39CS028,21089,399
1999_2005,47CS040,47005,202
1999_2005,37CS026,37171,735
1999_2005,29CS038,17129,101
1999_2005,18CS002,18135,264
1999_2005,28CS003,28139,253
1999_2005,27CS017,55007,138
1999_2005,48CS039,48473,274
1999_2005,18CS046,21035,309
1999_2005,08CS001,31033,115
1999_2005,47CS038,47181,173
1999_2005,08CS001,08099,116
1999_2005,51CS015,51678,90
1999_2005,42CS002,42065,538
1999_2005,08CS001,20133,190
1999_2005,27CS017,55005,468
1999_2005,13CS034,13289,106
1999_2005,31CS016,31019,310
1999_2005,27CS017,27091,259
1999_2005,05CS026,05097,120
1999_2005,08CS001,08089,226
1999_2005,08CS001,08085,330
1999_2005,48CS053,48093,202
1999_2005,19CS017,19041,168
1999_2005,21CS022,21049,281
1999_2005,24CS014,51061,401
1999_2005,12CS005,12051,289
1999_2005,48CS011,48013,290
1999_2005,21CS021,54043,234
1999_2005,19CS017,19197,188
1999_2005,47CS040,47069,250
1999_2005,12CS016,12065,162
1999_2005,27CS017,27045,263
1999_2005,28CS003,28153,199
1999_2005,08CS001,48279,180
1999_2005,27CS017,46083,153
1999_2005,27CS010,38091,21
1999_2005,19CS017,19175,137
1999_2005,55CS024,26013,126
1999_2005,37CS026,51141,184
1999_2005,48CS064,48445,111
1999_2005,29CS038,29137,106
1999_2005,32CS001,06105,150
1999_2005,20CS018,20069,46
1999_2005,08CS001,46033,67
1999_2005,28CS003,28061,175
1999_2005,19CS017,31039,115
1999_2005,13CS034,13235,114
1999_2005,16CS001,30001,70
1999_2005,19CS017,46087,69
1999_2005,20CS018,20163,74
1999_2005,16CS001,16015,27
1999_2005,18CS009,17079,102
1999_2005,13CS020,13183,51
1999_2005,48CS011,48247,55
1999_2005,08CS001,08049,50
1999_2005,19CS017,46043,38
1999_2005,08CS001,16029,64
1999_2005,08CS001,31005,3
1999_2005,08CS001,31085,7
1999_2005,08CS001,08079,4
1999_2005,06CS027,06067,9311
1999_2005,42CS029,42075,1246
1999_2005,04CS005,04025,1944
1999_2005,48CS029,48113,13880
1999_2005,26CS028,26139,1435
1999_2005,51CS049,51550,1348
1999_2005,42CS024,39029,1158
1999_2005,12CS004,12009,5257
1999_2005,45CS008,45019,2697
1999_2005,21CS029,21059,894
1999_2005,32CS001,32003,11162
1999_2005,18CS039,18011,388
1999_2005,40CS025,40109,6255
1999_2005,06CS025,06061,2071
1999_2005,20CS014,20107,113
1999_2005,32CS001,06089,1743
1999_2005,39CS028,21009,435
1999_2005,08CS001,05143,1181
1999_2005,34CS002,34003,7385
1999_2005,21CS021,54059,348
1999_2005,27CS017,46099,1076
1999_2005,36CS028,36075,1024
1999_2005,47CS024,47065,3208
1999_2005,36CS001,36021,714
1999_2005,25CS010,25023,3927
1999_2005,23CS003,23001,1044
1999_2005,26CS028,26085,159
1999_2005,13CS055,13215,1761
1999_2005,19CS030,19099,346
1999_2005,54CS012,54079,434
1999_2005,55CS024,55083,336
1999_2005,28CS003,01125,1442
1999_2005,08CS001,20073,118
1999_2005,41CS015,41047,2466
1999_2005,39CS008,39019,259
1999_2005,29CS038,29019,844
1999_2005,51CS015,51580,93
1999_2005,53CS013,53017,247
1999_2005,20CS023,20031,105
1999_2005,34CS016,34031,3909
1999_2005,48CS029,48419,331
1999_2005,12CS026,12069,3036
1999_2005,05CS026,05119,3250
1999_2005,42CS038,42091,7009
1999_2005,42CS009,34041,919
1999_2005,39CS041,39137,290
1999_2005,39CS022,39083,519
1999_2005,37CS002,37035,1246
1999_2005,13CS044,13163,182
1999_2005,29CS038,29219,223
1999_2005,40CS027,40111,461
1999_2005,08CS001,35047,258
1999_2005,19CS030,19049,311
1999_2005,27CS017,27153,221
1999_2005,05CS026,05063,375
1999_2005,08CS001,40013,458
1999_2005,28CS003,05001,253
1999_2005,48CS011,48025,227
1999_2005,13CS020,13279,291
1999_2005,36CS028,36015,907
1999_2005,41CS016,53049,299
1999_2005,27CS017,27021,290
1999_2005,48CS039,48157,1599
1999_2005,29CS038,17021,427
1999_2005,28CS003,28085,422
1999_2005,48CS043,48167,2190
1999_2005,08CS001,40065,281
1999_2005,08CS001,20099,297
1999_2005,22CS008,48183,1115
1999_2005,08CS001,40057,51
1999_2005,27CS017,27097,300
1999_2005,08CS001,40027,1256
1999_2005,28CS003,28129,152
1999_2005,25CS012,25015,1124
1999_2005,44CS004,44001,523
1999_2005,53CS014,53009,782
1999_2005,26CS028,26039,143
1999_2005,13CS044,13135,2529
1999_2005,27CS017,27003,1332
1999_2005,19CS017,31027,122
1999_2005,19CS017,46017,18
1999_2005,27CS017,27055,156
1999_2005,48CS067,48031,103
1999_2005,29CS038,29127,358
1999_2005,36CS028,36091,1442
1999_2005,12CS016,12039,432
1999_2005,18CS035,18099,392
1999_2005,19CS030,19123,215
1999_2005,27CS017,27133,101
1999_2005,26CS028,26165,283
1999_2005,42CS024,39167,695
1999_2005,26CS028,26015,461
1999_2005,22CS012,22073,1334
1999_2005,51CS015,51093,270
1999_2005,42CS011,42057,121
1999_2005,20CS018,20057,243
1999_2005,29CS038,29229,229
1999_2005,12CS013,12109,1186
1999_2005,28CS003,28059,1118
1999_2005,32CS001,32021,77
1999_2005,08CS001,08051,49
1999_2005,13CS041,13063,1322
1999_2005,08CS001,40047,658
1999_2005,50CS001,36033,445
1999_2005,48CS053,48035,253
1999_2005,51CS040,51103,209
1999_2005,08CS001,16011,300
1999_2005,48CS036,35015,522
1999_2005,42CS024,54051,413
1999_2005,29CS038,17137,383
1999_2005,18CS039,18119,209
1999_2005,29CS038,17085,224
1999_2005,13CS044,13301,83
1999_2005,19CS017,46045,57
1999_2005,13CS038,13187,177
1999_2005,48CS011,48465,308
1999_2005,29CS038,17067,207
1999_2005,20CS022,20105,58
1999_2005,40CS027,40125,668
1999_2005,19CS017,46135,194
1999_2005,28CS003,05069,900
1999_2005,42CS024,39075,262
1999_2005,19CS030,19185,86
1999_2005,37CS043,47091,210
1999_2005,08CS001,48219,217
1999_2005,55CS024,26109,264
1999_2005,17CS044,19131,133
1999_2005,40CS027,40041,461
1999_2005,16CS001,30101,50
1999_2005,08CS001,20191,271
1999_2005,48CS067,48435,41
1999_2005,08CS001,08125,116
1999_2005,19CS030,19101,118
1999_2005,13CS025,13015,600
1999_2005,29CS038,05075,238
1999_2005,41CS013,41041,543
1999_2005,51CS015,51117,408
1999_2005,29CS038,05101,87
1999_2005,18CS009,17035,118
1999_2005,50CS001,36019,628
1999_2005,13CS038,13123,240
1999_2005,19CS017,31043,150
1999_2005,21CS021,21203,176
1999_2005,39CS041,39161,311
1999_2005,19CS017,19075,118
1999_2005,47CS024,47153,110
1999_2005,48CS029,48051,165
1999_2005,20CS022,20089,62
1999_2005,08CS001,31045,92
1999_2005,18CS002,18001,305
1999_2005,08CS001,48119,67
1999_2005,08CS001,46123,85
1999_2005,37CS005,37117,346
1999_2005,28CS003,28109,433
1999_2005,27CS017,27033,157
1999_2005,08CS001,49033,18
1999_2005,05CS026,05039,119
1999_2005,39CS028,18137,261
1999_2005,19CS017,27083,231
1999_2005,39CS028,21001,155
1999_2005,39CS028,21045,204
1999_2005,08CS001,48421,25
1999_2005,47CS029,37173,150
1999_2005,31CS016,31001,312
1999_2005,08CS001,46081,188
1999_2005,48CS036,35057,122
1999_2005,21CS021,47087,114
1999_2005,08CS001,31115,8
1999_2005,27CS017,27047,345
1999_2005,28CS003,28135,144
1999_2005,08CS001,31087,52
1999_2005,08CS001,48151,59
1999_2005,28CS003,28123,268
1999_2005,16CS001,30059,25
1999_2005,19CS030,19177,94
1999_2005,29CS038,29017,120
1999_2005,13CS055,13263,85
1999_2005,51CS040,51159,124
1999_2005,20CS018,20101,36
1999_2005,08CS001,38085,25
1999_2005,47CS029,13291,218
1999_2005,53CS014,53031,279
1999_2005,51CS040,51099,145
1999_2005,08CS001,08011,59
1999_2005,19CS017,27081,111
1999_2005,37CS043,45065,119
1999_2005,48CS029,48161,212
1999_2005,19CS030,29171,75
1999_2005,19CS030,19053,108
1999_2005,13CS041,13053,32
1999_2005,08CS001,48433,27
1999_2005,32CS001,32009,10
1999_2005,08CS001,48155,16
1999_2005,48CS067,48327,40
1999_2005,08CS001,38081,38
1999_2005,20CS018,20081,32
1999_2005,08CS001,08113,9
1999_2005,48CS036,48109,20
1999_2005,02CS001,02100,11
1999_2005,19CS017,31015,32
1999_2005,48CS036,48229,16
1999_2005,08CS001,48345,13
1999_2005,48CS067,48383,22
1999_2005,48CS067,48095,29
1999_2005,48CS036,35011,21
1999_2005,08CS001,38087,5
1999_2005,06CS044,06111,4631
1999_2005,36CS014,36013,1472
1999_2005,39CS022,39049,8213
1999_2005,21CS022,21135,140
1999_2005,12CS014,12033,2799
1999_2005,39CS055,39153,5399
1999_2005,42CS022,42045,5646
1999_2005,12CS013,12107,847
1999_2005,06CS041,06099,3521
1999_2005,21CS029,21111,6810
1999_2005,12CS038,12099,13203
1999_2005,45CS008,45029,391
1999_2005,12CS013,12121,440
1999_2005,20CS018,20167,108
1999_2005,13CS044,13059,636
1999_2005,36CS026,36063,2346
1999_2005,42CS010,42121,672
1999_2005,04CS002,04023,221
1999_2005,22CS009,22013,218
1999_2005,54CS012,54039,2407
1999_2005,55CS012,55101,1488
1999_2005,NA,09003,7623
1999_2005,37CS043,37009,273
1999_2005,06CS030,06025,835
1999_2005,13CS041,01039,479
1999_2005,34CS001,34001,2625
1999_2005,18CS046,21055,115
1999_2005,51CS019,51770,1230
1999_2005,06CS036,06069,269
1999_2005,22CS023,22087,761
1999_2005,48CS011,48047,92
1999_2005,42CS039,42033,892
1999_2005,19CS017,20131,141
1999_2005,47CS016,47125,897
1999_2005,40CS027,40071,608
1999_2005,37CS043,37025,1152
1999_2005,48CS029,48257,728
1999_2005,48CS067,48307,143
1999_2005,55CS001,55081,395
1999_2005,55CS026,55089,588
1999_2005,42CS024,54105,65
1999_2005,22CS017,22051,4077
1999_2005,19CS017,19119,117
1999_2005,NA,09007,1366
1999_2005,40CS027,40131,547
1999_2005,45CS008,45027,332
1999_2005,01CS023,13295,705
1999_2005,53CS014,53035,1801
1999_2005,48CS053,48049,441
1999_2005,23CS003,23015,344
1999_2005,51CS015,51037,153
1999_2005,28CS003,28111,151
1999_2005,08CS001,40075,179
1999_2005,06CS027,06101,697
1999_2005,26CS028,26101,301
1999_2005,48CS011,48491,1283
1999_2005,06CS039,06095,2440
1999_2005,06CS036,06087,1562
1999_2005,47CS016,47147,512
1999_2005,37CS032,37081,3444
1999_2005,47CS038,47149,1130
1999_2005,29CS038,17153,80
1999_2005,13CS007,13009,411
1999_2005,13CS044,13237,171
1999_2005,08CS001,48353,169
1999_2005,47CS040,29155,238
1999_2005,39CS016,39055,665
1999_2005,19CS017,31119,348
1999_2005,18CS039,18157,1010
1999_2005,36CS028,36017,521
1999_2005,49CS007,49045,249
1999_2005,39CS028,21169,104
1999_2005,48CS036,35035,415
1999_2005,47CS029,47155,657
1999_2005,27CS017,27009,321
1999_2005,42CS039,42119,352
1999_2005,10CS003,24045,807
1999_2005,31CS016,31143,63
1999_2005,17CS020,17055,581
1999_2005,37CS043,37155,1152
1999_2005,01CS023,13083,147
1999_2005,29CS038,17147,154
1999_2005,47CS040,47119,695
1999_2005,08CS001,40101,787
1999_2005,08CS001,08087,206
1999_2005,51CS015,51135,196
1999_2005,29CS038,19111,406
1999_2005,08CS001,48117,142
1999_2005,22CS017,22057,773
1999_2005,37CS043,45039,270
1999_2005,16CS001,30093,440
1999_2005,21CS021,21025,201
1999_2005,51CS037,37145,367
1999_2005,50CS001,50001,272
1999_2005,55CS024,55019,377
1999_2005,17CS040,17189,168
1999_2005,28CS003,28105,269
1999_2005,12CS013,13017,212
1999_2005,19CS017,31025,199
1999_2005,26CS028,26135,106
1999_2005,29CS038,29175,281
1999_2005,27CS017,27171,507
1999_2005,51CS015,51171,349
1999_2005,51CS012,51167,320
1999_2005,32CS005,06057,928
1999_2005,08CS001,40045,57
1999_2005,48CS052,48489,91
1999_2005,47CS040,47045,437
1999_2005,55CS024,26083,25
1999_2005,21CS021,21121,343
1999_2005,47CS040,28033,871
1999_2005,19CS017,31177,160
1999_2005,51CS015,51007,143
1999_2005,08CS001,40031,898
1999_2005,08CS001,40039,283
1999_2005,29CS038,17195,622
1999_2005,29CS038,05021,256
1999_2005,51CS015,51840,247
1999_2005,21CS021,47137,67
1999_2005,29CS038,29163,201
1999_2005,29CS038,29149,120
1999_2005,12CS005,12043,104
1999_2005,13CS041,13117,564
1999_2005,22CS012,28157,143
1999_2005,40CS027,40113,364
1999_2005,20CS022,20027,124
1999_2005,12CS016,12045,153
1999_2005,18CS046,17191,199
1999_2005,08CS001,46053,65
1999_2005,13CS041,13231,122
1999_2005,12CS013,13191,106
1999_2005,28CS003,01093,389
1999_2005,19CS017,46035,199
1999_2005,13CS034,13081,270
1999_2005,19CS017,46027,87
1999_2005,48CS053,48429,109
1999_2005,48CS036,48495,76
1999_2005,28CS003,28071,292
1999_2005,19CS017,46077,72
1999_2005,08CS001,40153,191
1999_2005,28CS003,28115,266
1999_2005,08CS001,08039,85
1999_2005,45CS008,13033,234
1999_2005,21CS029,21029,339
1999_2005,12CS003,12059,217
1999_2005,22CS012,22037,208
1999_2005,01CS023,13055,269
1999_2005,37CS043,45017,160
1999_2005,29CS038,05137,159
1999_2005,29CS038,05135,238
1999_2005,08CS001,38021,87
1999_2005,06CS041,06043,152
1999_2005,27CS017,55091,68
1999_2005,12CS013,12067,67
1999_2005,39CS028,18139,162
1999_2005,21CS029,21149,115
1999_2005,27CS031,27075,116
1999_2005,08CS001,48009,82
1999_2005,08CS001,08007,54
1999_2005,20CS018,20183,72
1999_2005,39CS028,21043,276
1999_2005,19CS030,19011,244
1999_2005,08CS001,35007,131
1999_2005,18CS046,21143,90
1999_2005,51CS015,51113,123
1999_2005,37CS005,37079,166
1999_2005,08CS001,48079,29
1999_2005,27CS017,27161,158
1999_2005,28CS003,01119,184
1999_2005,29CS038,29087,70
1999_2005,08CS001,38045,57
1999_2005,19CS017,46051,103
1999_2005,27CS017,27063,131
1999_2005,28CS003,28039,219
1999_2005,26CS028,26113,123
1999_2005,47CS040,47039,147
1999_2005,16CS001,56043,101
1999_2005,42CS024,54017,77
1999_2005,20CS018,20195,48
1999_2005,32CS001,32017,37
1999_2005,19CS017,31129,67
1999_2005,08CS001,08025,65
1999_2005,02CS001,02110,130
1999_2005,08CS001,20047,47
1999_2005,04CS002,35023,52
1999_2005,08CS001,48195,39
1999_2005,08CS001,48011,24
1999_2005,08CS001,08047,17
1999_2005,08CS001,38041,31
1999_2005,48CS067,48081,54
1999_2005,19CS017,46057,55
1999_2005,08CS001,31091,13
1999_2005,08CS001,56027,27
1999_2005,27CS010,38075,30
1999_2005,32CS001,32011,16
1999_2005,48CS067,48173,6
1999_2005,19CS017,46117,19
1999_2005,08CS001,31007,4
1999_2005,39CS028,39131,298
1999_2005,25CS012,25027,6626
1999_2005,10CS002,34033,713
1999_2005,18CS009,17023,201
1999_2005,41CS005,41067,2626
1999_2005,10CS002,34011,1574
1999_2005,22CS023,22071,4818
1999_2005,26CS028,26025,1414
1999_2005,21CS021,21125,444
1999_2005,37CS002,37027,756
1999_2005,51CS049,51710,1980
1999_2005,15CS002,15003,6092
1999_2005,55CS012,55117,1067
1999_2005,18CS035,18039,1377
