cluster,deaths,S,I,period
C268,4580,0.8768361587307641,0.8167099831112811,1999_2004
C269,4981,0.8874959941131046,0.8412501771496139,1999_2004
C27,28237,0.8814711524383633,0.8259619161953394,1999_2004
C270,4534,0.8787077356420314,0.8240613727582186,1999_2004
C271,4533,0.8783706358289571,0.8199516384206847,1999_2004
C272,4599,0.8793173364923625,0.8282354190223907,1999_2004
C273,5301,0.8843623664846172,0.8321743491101983,1999_2004
C274,4984,0.8810491325049147,0.8236905839080458,1999_2004
C275,4535,0.8824610252975449,0.8231298245614003,1999_2004
C276,4474,0.8788638033607578,0.829161465066178,1999_2004
C277,4424,0.8833264799270133,0.8290254185105072,1999_2004
C278,4293,0.879319738322327,0.8241421516545131,1999_2004
C279,4324,0.8811144647134382,0.8257855114902141,1999_2004
C28,26979,0.8794744941400588,0.8239449209088011,1999_2004
C280,4448,0.885375793340148,0.8296638324516897,1999_2004
C281,4279,0.8797615446251007,0.8235831112020726,1999_2004
C282,4302,0.8813326961760406,0.8221139768480799,1999_2004
C283,4212,0.8814758673495614,0.8220841925121782,1999_2004
C284,4159,0.8804969983432657,0.8315415518824794,1999_2004
C285,4295,0.8799016643605135,0.827062374461177,1999_2004
C286,4177,0.8791690693744585,0.820114961244378,1999_2004
C287,4314,0.8841765196557918,0.8369901486507292,1999_2004
C288,4177,0.8807419175737444,0.8278877856676811,1999_2004
C289,4242,0.8848755657541911,0.8282430015111009,1999_2004
C29,27109,0.8815949545512431,0.8261081003976907,1999_2004
C290,4207,0.8846655508502277,0.8361401805390779,1999_2004
C291,4241,0.8828382347438556,0.8281385288542973,1999_2004
C292,4683,0.8786242750902636,0.825572721949457,1999_2004
C293,4095,0.8818045175554334,0.8277414464484106,1999_2004
C294,4180,0.8846912845401891,0.8372838134773208,1999_2004
C295,4109,0.8792112429600754,0.820398525393603,1999_2004
C296,4219,0.8847366575690812,0.8299423370456142,1999_2004
C297,4097,0.8835202049589616,0.83020100142173,1999_2004
C298,4201,0.8797127853112586,0.8247222904402465,1999_2004
C299,4344,0.8819966957663076,0.8248250817299239,1999_2004
C3,61183,0.8807069750281202,0.8229334324576738,1999_2004
C30,26221,0.8821548653282111,0.8290445878781613,1999_2004
C300,4128,0.8793737277282014,0.8233491788400442,1999_2004
C301,4023,0.8829121934904623,0.8259377162629633,1999_2004
C302,4086,0.8847865603187848,0.8440899168203686,1999_2004
C303,3892,0.8775041484944479,0.8189689932899923,1999_2004
C304,4121,0.8746986996898776,0.8043879233318488,1999_2004
C305,4468,0.8829159349805922,0.8290151594186687,1999_2004
C306,3948,0.878896782796414,0.8227981962950102,1999_2004
C307,3941,0.8788803849420411,0.8237570612652518,1999_2004
C308,4566,0.8825872888970239,0.8316466111771792,1999_2004
C309,3969,0.8819521612476539,0.832176504812773,1999_2004
C31,25838,0.8815665754412892,0.8275031646904953,1999_2004
C310,3957,0.8791010821473626,0.8216230085634917,1999_2004
C311,4076,0.8844428864335236,0.8277827833104769,1999_2004
C312,3825,0.8868552095347942,0.8364463276679707,1999_2004
C313,3855,0.8830521447881288,0.8253574307981663,1999_2004
C314,4261,0.8804985382064814,0.8258186365204242,1999_2004
C315,4207,0.8787687832129649,0.8187784553926224,1999_2004
C316,3884,0.8840081466546321,0.8337065069942451,1999_2004
C317,3892,0.8818124035494848,0.8256465946104483,1999_2004
C318,4272,0.8834277334160949,0.828762450091738,1999_2004
C319,3933,0.8810339523142822,0.8251295992759025,1999_2004
C32,25350,0.8796898085579015,0.8217512173431891,1999_2004
C320,3767,0.8774059499422459,0.8166141877607523,1999_2004
C321,3875,0.8805405036420395,0.8262249061444454,1999_2004
C322,3764,0.8781420775826925,0.8209737586827932,1999_2004
C323,3773,0.879791260303709,0.8238697663677005,1999_2004
C324,4166,0.8798531144723915,0.8273226565901953,1999_2004
C325,3715,0.8843990297962682,0.8295083100659546,1999_2004
C326,3764,0.8750211749320427,0.8098073975267545,1999_2004
C327,3714,0.8792284589390766,0.8312729315048709,1999_2004
C328,3988,0.8818642487140458,0.8196895929834401,1999_2004
C329,3755,0.8815476568303956,0.8290692715391552,1999_2004
C33,25461,0.8840420160584912,0.8316213614026869,1999_2004
C330,3610,0.8825177830127148,0.8332115873636705,1999_2004
C331,3722,0.8780004798862132,0.8222090523103395,1999_2004
C332,3623,0.8819786854144127,0.8285876615547794,1999_2004
C333,3612,0.8814596417258088,0.8303601779796039,1999_2004
C334,3707,0.8772924225844717,0.8120141240380538,1999_2004
C335,3769,0.8843043129984518,0.8277014011287477,1999_2004
C336,3620,0.8826575806599309,0.8293391304347804,1999_2004
C337,3688,0.885853045110836,0.8352454456704231,1999_2004
C338,3569,0.8811298940214062,0.8280004086394772,1999_2004
C339,3546,0.8798065804387363,0.8309509123558212,1999_2004
C34,24720,0.8817865792670794,0.8251579402374855,1999_2004
C340,3488,0.8785695780026934,0.8200458825893064,1999_2004
C341,3480,0.8841808693354472,0.8268619834710692,1999_2004
C342,3559,0.8837183745035421,0.8341412565180252,1999_2004
C343,3588,0.878474202997978,0.8080290475341134,1999_2004
C344,3496,0.8852240088705499,0.8280393448943387,1999_2004
C345,3510,0.8821097231353643,0.8246977058640825,1999_2004
C346,3848,0.8794124766058239,0.8222514940225742,1999_2004
C347,3546,0.8831738151612408,0.8338353652917889,1999_2004
C348,3384,0.8814157780460407,0.8237164201438868,1999_2004
C349,3318,0.8783856008888627,0.8188971359477634,1999_2004
C35,23817,0.880954563539501,0.8243462625813557,1999_2004
C350,3489,0.8814866787243797,0.8175090907880127,1999_2004
C351,3431,0.876762788507174,0.8178486659371974,1999_2004
C352,3518,0.8787617389460713,0.8234415787908994,1999_2004
C353,3319,0.8777031382579923,0.8189249378842446,1999_2004
C354,3408,0.8823114006810819,0.8249604182493316,1999_2004
C355,3405,0.8827039789891776,0.8231375700895971,1999_2004
C356,3432,0.8796297428290436,0.8226069150086459,1999_2004
C357,3341,0.875469090950138,0.8184541089110512,1999_2004
C358,3370,0.878393575711682,0.8271858278802404,1999_2004
C359,3384,0.8802299026429479,0.8283886341319264,1999_2004
C36,23516,0.8807072714726863,0.819925337853179,1999_2004
C360,3444,0.8816423654530222,0.8243108307201495,1999_2004
C361,3350,0.8836008019603476,0.8342936303061366,1999_2004
C362,3409,0.8797792601349197,0.8170618897415435,1999_2004
C363,3934,0.8825474162005577,0.8286048505185579,1999_2004
C364,3232,0.8842613086339574,0.837134122939974,1999_2004
C365,3360,0.8844286777210886,0.8309648651704727,1999_2004
C366,3471,0.8811963902910075,0.8172416206475576,1999_2004
C367,3296,0.8858890078588936,0.837821077475013,1999_2004
C368,3347,0.8866271531417931,0.8339876389892223,1999_2004
C369,3268,0.8877666897881462,0.8412896345920481,1999_2004
C37,22995,0.8817033227252244,0.8291833723149766,1999_2004
C370,3419,0.8805668578999671,0.8270236697138281,1999_2004
C371,3334,0.8846038830626197,0.8261842964110715,1999_2004
C372,3563,0.8858205167732195,0.8301194577069745,1999_2004
C373,3245,0.8793211791994796,0.8260646620793779,1999_2004
C374,3348,0.8822630247698655,0.8299738567549099,1999_2004
C375,3303,0.8758512637572298,0.8206855486684849,1999_2004
C376,3275,0.8808588776877806,0.8271190828402362,1999_2004
C377,3181,0.8825748527907716,0.8351350433157512,1999_2004
C378,3391,0.8788462112095949,0.8071909346511278,1999_2004
C379,3196,0.8724483122676814,0.8100009191141536,1999_2004
C38,22692,0.8797758160856026,0.8204842094944983,1999_2004
C380,3143,0.8731346388486694,0.8130533623456513,1999_2004
C381,3597,0.8817588004831197,0.823574334153858,1999_2004
C382,3211,0.8809861305747788,0.8196608428743352,1999_2004
C383,3164,0.883888315291658,0.8301025386687607,1999_2004
C384,3072,0.8755777147081164,0.8153060760790488,1999_2004
C385,3198,0.8827953368291079,0.8286207089612837,1999_2004
C386,3185,0.8823126458650119,0.818490646577798,1999_2004
C387,3227,0.8827553080228613,0.8306535222626071,1999_2004
C388,3177,0.8833262048626374,0.8327239424766748,1999_2004
C389,3338,0.8757866009755305,0.8080722677109169,1999_2004
C39,22159,0.8813040264134702,0.8285184675417562,1999_2004
C390,3111,0.8833680965944404,0.8314560251533697,1999_2004
C391,3148,0.8834634523200224,0.8346901239663012,1999_2004
C392,3087,0.884719760148649,0.8383883425072807,1999_2004
C393,3019,0.8750210793713349,0.8158442961305771,1999_2004
C394,3419,0.8867299635974352,0.8335869007748122,1999_2004
C395,3157,0.8826683873386131,0.82829236900076,1999_2004
C396,3002,0.8733422666035211,0.8002340470970852,1999_2004
C397,3520,0.8824457644628101,0.8257120365216065,1999_2004
C398,3133,0.8848434378880587,0.8331512724848429,1999_2004
C399,3127,0.8788865436322224,0.8251269999999671,1999_2004
C4,54168,0.8813544061413621,0.8238128159128644,1999_2004
C40,22206,0.883028507054408,0.8270133401822117,1999_2004
C400,3134,0.8785427261128028,0.8056025186595069,1999_2004
C401,2994,0.8817780294501271,0.8154827097098301,1999_2004
C402,2985,0.8838481632057552,0.8230889211008354,1999_2004
C403,3531,0.8810905006841135,0.8167979590587039,1999_2004
C404,3113,0.8826127214465641,0.8220966356004942,1999_2004
C405,3105,0.8806078191893497,0.8285521399675415,1999_2004
C406,3054,0.8853436655803483,0.8364405107352232,1999_2004
C407,2981,0.8813483944665313,0.8196844426927223,1999_2004
C408,3025,0.8803038043849465,0.8153853453145474,1999_2004
C409,2917,0.8911393720143721,0.8444774287801329,1999_2004
C41,21756,0.8814144200934052,0.827189490124407,1999_2004
C410,2991,0.8833291359646754,0.8229075333837418,1999_2004
C411,2869,0.8791403788602847,0.8214260396975324,1999_2004
C412,2899,0.8760233126266258,0.8131376271755538,1999_2004
C413,3043,0.8811899632488609,0.8321845436347576,1999_2004
C414,2998,0.8824942668027296,0.8258291940394328,1999_2004
C415,3267,0.8765967079126218,0.8154832084762943,1999_2004
C416,2987,0.8814388070882765,0.8165578049143309,1999_2004
C417,2913,0.880970504158295,0.8271757627939006,1999_2004
C418,2932,0.8770114873001309,0.8107185955553641,1999_2004
C419,2854,0.8830594172159801,0.827625147541679,1999_2004
C42,20682,0.87939762932283,0.8221050913111696,1999_2004
C420,2922,0.879925519589641,0.8257630534265561,1999_2004
C421,2949,0.8838786555804965,0.8300426098505075,1999_2004
C422,2857,0.8763357663857991,0.8149240837183911,1999_2004
C423,2861,0.8806975315934463,0.8205170656689078,1999_2004
C424,3098,0.8771062027564379,0.8102041201962116,1999_2004
C425,2876,0.8817952418074091,0.8274894643504309,1999_2004
C426,3011,0.8838035583244476,0.825549116766072,1999_2004
C427,2866,0.8856760372225027,0.8368558618529182,1999_2004
C428,2736,0.8822434146404021,0.8151307325003815,1999_2004
C429,2931,0.8849209051444917,0.8476662374899452,1999_2004
C43,20766,0.8814058930981544,0.8267741641917592,1999_2004
C430,3009,0.8864166335600487,0.8442835858285938,1999_2004
C431,3020,0.8778913205561157,0.8112403845723963,1999_2004
C432,2905,0.8776689250239216,0.8157678840118376,1999_2004
C433,2858,0.8812242261541271,0.8261406663450696,1999_2004
C434,2836,0.8852574992888133,0.8340938271605084,1999_2004
C435,2759,0.8792037289146032,0.8109842532226128,1999_2004
C436,2858,0.8848691088964423,0.8180520047074424,1999_2004
C437,2841,0.8833973194589557,0.8297334481716765,1999_2004
C438,2936,0.8824384322401979,0.8242001387439603,1999_2004
C439,2757,0.8823042714235891,0.8338277416753499,1999_2004
C44,20816,0.8829456899839361,0.8289930872304511,1999_2004
C440,2798,0.8751719930656074,0.8114719278489545,1999_2004
C441,3344,0.8823988118403884,0.830698302292613,1999_2004
C442,2738,0.8745411946999218,0.8111422082088626,1999_2004
C443,2778,0.8780954543075,0.814808884297514,1999_2004
C444,2837,0.8806064779962749,0.829354422433065,1999_2004
C445,3081,0.8786674112497145,0.8153165731658385,1999_2004
C446,2707,0.883130643112324,0.8280038457216498,1999_2004
C447,2956,0.8788926812922411,0.8273899207392659,1999_2004
C448,2780,0.8829731897934888,0.828668081632623,1999_2004
C449,2729,0.8790624860270796,0.824089167740391,1999_2004
C45,20687,0.8803124072084829,0.8242246254461737,1999_2004
C450,2713,0.8826511279529601,0.8274696487808455,1999_2004
C451,3102,0.8798853176399578,0.8247302366316177,1999_2004
C452,2627,0.8864091658046097,0.841459252257919,1999_2004
C453,2646,0.8805144632809032,0.8186217203444353,1999_2004
C454,2700,0.8759854595336076,0.8160437076520859,1999_2004
C455,2641,0.8824434424042501,0.8265071396120354,1999_2004
C456,2725,0.8876801616025589,0.8347400568317039,1999_2004
C457,2620,0.8796527008915564,0.8199117922242695,1999_2004
C458,2733,0.8832821972747338,0.8282672583458324,1999_2004
C459,2641,0.8859316739597419,0.8385657427659764,1999_2004
C46,19955,0.8788866154058357,0.8198203487479916,1999_2004
C460,2766,0.8846380671400317,0.8310998545107362,1999_2004
C461,2642,0.8774495842791085,0.8115170211304741,1999_2004
C462,2531,0.8806784805589668,0.8305649820239407,1999_2004
C463,2597,0.8827409488362878,0.8252274731975088,1999_2004
C464,2603,0.8818380753670997,0.8281918766760635,1999_2004
C465,2572,0.8791035895600182,0.8245079694197076,1999_2004
C466,2600,0.8798982248520709,0.8246177600306295,1999_2004
C467,2714,0.8862469175089833,0.8406675990226581,1999_2004
C468,2936,0.8821166260793384,0.8174457494980816,1999_2004
C469,2641,0.8801847658762921,0.8185314942303418,1999_2004
C47,20073,0.8832240129535267,0.8246451446334114,1999_2004
C470,2769,0.8850974931270355,0.8278382001500495,1999_2004
C471,2786,0.8829312184963378,0.8298650566322425,1999_2004
C472,2544,0.8855878673707529,0.8396338842805761,1999_2004
C473,2540,0.8742209684419369,0.8137631458619317,1999_2004
C474,2605,0.8814323554658287,0.8291356307321558,1999_2004
C475,2522,0.8822413514443241,0.8321869822522008,1999_2004
C476,2568,0.8840231073068002,0.8259671569925466,1999_2004
C477,2566,0.8817132609476157,0.8165324891020606,1999_2004
C478,2622,0.8863404822539551,0.8430518621291886,1999_2004
C479,2570,0.8785895320141106,0.8175997113726077,1999_2004
C48,19826,0.8821435330307195,0.8284276013168201,1999_2004
C480,2452,0.8831908699227451,0.8318721236028859,1999_2004
C481,2482,0.8812101441417691,0.8291972440313933,1999_2004
C482,2487,0.8824192192646636,0.835271779741787,1999_2004
C483,2501,0.8857056937321034,0.8299900886341111,1999_2004
C484,2531,0.8816981558270491,0.8282468255736205,1999_2004
C485,2508,0.8832829045936577,0.8373887278010949,1999_2004
C486,2491,0.8811913978238155,0.824010756263619,1999_2004
C487,2438,0.8803225656662591,0.8345744601962893,1999_2004
C488,2476,0.8740425043258578,0.8027010230112256,1999_2004
C489,2462,0.8768181311251907,0.8196114177791473,1999_2004
C49,20079,0.8831603834607769,0.82829942568136,1999_2004
C490,2595,0.8747303432939438,0.8046142616770607,1999_2004
C491,2816,0.8792916290030992,0.8163511348755624,1999_2004
C492,2425,0.8762299925603145,0.8207092285156167,1999_2004
C493,2760,0.8835845935727789,0.836412081632622,1999_2004
C494,2527,0.888010123824547,0.8370687299118941,1999_2004
C495,2496,0.877644937027449,0.8197977955102165,1999_2004
C496,2441,0.8810745557466743,0.8274165741026093,1999_2004
C497,2488,0.8785688992049296,0.8260183703836295,1999_2004
C498,2432,0.8802141945117729,0.8304349693697605,1999_2004
C499,2344,0.8853936126221622,0.83307380878229,1999_2004
C5,52882,0.881686040726585,0.8248002673331668,1999_2004
C50,19640,0.883596109813714,0.8299490473872612,1999_2004
C500,2436,0.8822314300274212,0.8170247341620236,1999_2004
C501,2424,0.8766491438747835,0.8154641481214471,1999_2004
C502,2324,0.8787041453248448,0.820409891446332,1999_2004
C503,2273,0.881468390093233,0.8195007958552953,1999_2004
C504,2419,0.8867124516005216,0.838168225896089,1999_2004
C505,2476,0.8769652313257351,0.8220642412705629,1999_2004
C506,2419,0.8821403382789651,0.8395988237303276,1999_2004
C507,2385,0.8816451529255611,0.8235147581246257,1999_2004
C508,2529,0.8755130091570446,0.8173264920334803,1999_2004
C509,2733,0.879176050089908,0.8161637838649141,1999_2004
C51,19009,0.8818174100237165,0.8256808550805345,1999_2004
C510,2435,0.8852877062347945,0.8426141194600913,1999_2004
C511,2304,0.8817470220871914,0.8202660314126914,1999_2004
C512,2854,0.8795833089839608,0.8288665420158157,1999_2004
C513,2420,0.8776879994535893,0.8245959610328935,1999_2004
C514,2388,0.8783385099702871,0.8190257777777601,1999_2004
C515,2588,0.8798389427843166,0.8167323778570735,1999_2004
C516,2358,0.8790794660013626,0.80598351425611,1999_2004
C517,2322,0.8818213381941522,0.823456329749504,1999_2004
C518,2349,0.881364514595579,0.8225819220169054,1999_2004
C519,2387,0.8839343960767803,0.8253092692053369,1999_2004
C52,18954,0.8781231500211956,0.8191668248035671,1999_2004
C520,2443,0.8848675717115688,0.835495727387621,1999_2004
C521,2388,0.8773978771579842,0.8165754847645094,1999_2004
C522,2358,0.8810240129607688,0.8159567739292166,1999_2004
C523,2275,0.8780029465040453,0.8199538586465771,1999_2004
C524,2306,0.8799293520654666,0.8252789760114025,1999_2004
C525,2376,0.8829640399505719,0.8274771510388477,1999_2004
C526,2314,0.8753788334357997,0.8070951918182082,1999_2004
C527,2413,0.8852628453179345,0.8249664063156505,1999_2004
C528,2338,0.8777844530906415,0.8135368550119786,1999_2004
C529,2278,0.880676409308105,0.8165393520981361,1999_2004
C53,18822,0.8810991408406306,0.8234078025405406,1999_2004
C530,2367,0.8822749219169582,0.8284766507477999,1999_2004
C531,2292,0.8830449031307012,0.8349163715806754,1999_2004
C532,2255,0.8796869238597648,0.8211657211904078,1999_2004
C533,2391,0.8834401135864118,0.8270494254347271,1999_2004
C534,2375,0.8809318116343489,0.8230960432537869,1999_2004
C535,2721,0.8809235638636758,0.8133374284946594,1999_2004
C536,2284,0.8753369974941804,0.8110215604580915,1999_2004
C537,2263,0.8830128433566633,0.8283853837899148,1999_2004
C538,2237,0.8776210395772006,0.8229120689517072,1999_2004
C539,2520,0.8848368606701938,0.8294121896219309,1999_2004
C54,18752,0.880177837913444,0.8260602657680921,1999_2004
C540,2305,0.8783508453282263,0.8096496130332271,1999_2004
C541,2717,0.8787168510160198,0.8279434662033729,1999_2004
C542,2311,0.8864462307617268,0.8315229627891894,1999_2004
C543,2334,0.8839119781421246,0.8239562425683938,1999_2004
C544,2570,0.8745058971369741,0.8103953773020822,1999_2004
C545,2232,0.8813073284002004,0.8184633269273124,1999_2004
C546,2249,0.8782050458273929,0.814762577326102,1999_2004
