period,cluster,age_bucket,detail_mcod_age
1999_2006,C675,65-79,53.32424445611831
1999_2006,C675,80+,58.54377305300533
1999_2006,C676,0-44,53.404484809011294
1999_2006,C676,45-64,55.93740180455566
1999_2006,C676,65-79,55.27671524092962
1999_2006,C676,80+,55.871573905959195
1999_2006,C677,0-44,48.89260320496377
1999_2006,C677,45-64,52.68261668277227
1999_2006,C677,65-79,52.24604738778775
1999_2006,C677,80+,56.9130862955408
1999_2006,C678,0-44,52.87494534078932
1999_2006,C678,45-64,56.193238475308505
1999_2006,C678,65-79,54.79360569295436
1999_2006,C678,80+,59.108609171120854
1999_2006,C679,0-44,52.82555372814003
1999_2006,C679,45-64,59.28203581392298
1999_2006,C679,65-79,57.81794568164305
1999_2006,C679,80+,62.9144109187514
1999_2006,C68,0-44,57.080176214400275
1999_2006,C68,45-64,61.08283776836285
1999_2006,C68,65-79,58.69035179197732
1999_2006,C68,80+,60.193274551713706
1999_2006,C680,0-44,52.79432160322454
1999_2006,C680,45-64,56.25666693836197
1999_2006,C680,65-79,55.74638000574526
1999_2006,C680,80+,59.53726876346638
1999_2006,C681,0-44,50.215587669553976
1999_2006,C681,45-64,59.96919006013162
1999_2006,C681,65-79,56.990331178373296
1999_2006,C681,80+,60.15160994840782
1999_2006,C682,0-44,47.54448935319449
1999_2006,C682,45-64,57.17402105926793
1999_2006,C682,65-79,53.09669568781211
1999_2006,C682,80+,55.045093625098886
1999_2006,C683,0-44,52.9455487829892
1999_2006,C683,45-64,54.416636845295635
1999_2006,C683,65-79,52.96091074797049
1999_2006,C683,80+,55.94627375241906
1999_2006,C684,0-44,50.04518650205101
1999_2006,C684,45-64,58.809926301184014
1999_2006,C684,65-79,60.19015093405499
1999_2006,C684,80+,60.874819437880696
1999_2006,C685,0-44,53.14494360200933
1999_2006,C685,45-64,59.21304972240877
1999_2006,C685,65-79,54.40278454221232
1999_2006,C685,80+,57.82396617102747
1999_2006,C686,0-44,55.906331132659204
1999_2006,C686,45-64,57.79153294314301
1999_2006,C686,65-79,57.41978153069959
1999_2006,C686,80+,56.17176427714451
1999_2006,C687,0-44,54.68995600483157
1999_2006,C687,45-64,62.25044195095063
1999_2006,C687,65-79,55.81287599525373
1999_2006,C687,80+,63.29038283814601
1999_2006,C688,0-44,55.966677764311484
1999_2006,C688,45-64,58.81056035350824
1999_2006,C688,65-79,57.80189193232672
1999_2006,C688,80+,61.13179631286483
1999_2006,C689,0-44,54.73813325296978
1999_2006,C689,45-64,57.78443696157238
1999_2006,C689,65-79,55.156771355616584
1999_2006,C689,80+,54.86781473294152
1999_2006,C69,0-44,58.43145870995873
1999_2006,C69,45-64,64.42301289446584
1999_2006,C69,65-79,59.01061399747953
1999_2006,C69,80+,61.56655256310087
1999_2006,C690,0-44,53.87460506237696
1999_2006,C690,45-64,56.31541823231553
1999_2006,C690,65-79,55.104128194605416
1999_2006,C690,80+,61.10730519132068
1999_2006,C691,0-44,49.873082502783454
1999_2006,C691,45-64,54.37363158584018
1999_2006,C691,65-79,55.817385512257935
1999_2006,C691,80+,60.95648561789533
1999_2006,C692,0-44,52.05992618261009
1999_2006,C692,45-64,53.967928157388066
1999_2006,C692,65-79,57.96601113318035
1999_2006,C692,80+,58.43778809924317
1999_2006,C693,0-44,50.73653838812883
1999_2006,C693,45-64,54.448505503001755
1999_2006,C693,65-79,55.98656236418469
1999_2006,C693,80+,58.297865287435364
1999_2006,C694,0-44,47.35545859771397
1999_2006,C694,45-64,55.24470155670165
1999_2006,C694,65-79,58.24702232595869
1999_2006,C694,80+,59.97616631993689
1999_2006,C695,0-44,50.665510536298825
1999_2006,C695,45-64,55.808305232947134
1999_2006,C695,65-79,52.795514251157634
1999_2006,C695,80+,55.41327572533263
1999_2006,C696,0-44,53.859797328685076
1999_2006,C696,45-64,55.447033114233
1999_2006,C696,65-79,54.813100448627
1999_2006,C696,80+,58.48475714397042
1999_2006,C697,0-44,50.87098363244344
1999_2006,C697,45-64,55.763341348733086
1999_2006,C697,65-79,57.19563609170658
1999_2006,C697,80+,58.290974177435196
1999_2006,C698,0-44,56.46872563244391
1999_2006,C698,45-64,61.13718829916094
1999_2006,C698,65-79,58.825652468456575
1999_2006,C698,80+,61.09916639439208
1999_2006,C699,0-44,47.58824795562609
1999_2006,C699,45-64,55.069722444903995
1999_2006,C699,65-79,56.50055742854066
1999_2006,C699,80+,56.77149367444791
1999_2006,C7,0-44,60.47910067720367
1999_2006,C7,45-64,62.27895073412044
1999_2006,C7,65-79,55.77014074531183
1999_2006,C7,80+,59.30788970226677
1999_2006,C70,0-44,55.7501029097727
1999_2006,C70,45-64,58.900947792369266
1999_2006,C70,65-79,56.915856176407445
1999_2006,C70,80+,58.09867194846243
1999_2006,C700,0-44,52.526765799128206
1999_2006,C700,45-64,54.933594984616434
1999_2006,C700,65-79,55.540347731410726
1999_2006,C700,80+,57.879696861909565
1999_2006,C701,0-44,46.2392965209534
1999_2006,C701,45-64,55.39265391952185
1999_2006,C701,65-79,51.729597804345005
1999_2006,C701,80+,55.091886633797706
1999_2006,C702,0-44,53.93301365952817
1999_2006,C702,45-64,59.84323024936318
1999_2006,C702,65-79,57.48360767975038
1999_2006,C702,80+,62.258908161992046
1999_2006,C703,0-44,54.576102371995795
1999_2006,C703,45-64,57.586689625122524
1999_2006,C703,65-79,55.88529271617636
1999_2006,C703,80+,57.781126169477155
1999_2006,C704,0-44,48.12306202284055
1999_2006,C704,45-64,56.75625880732237
1999_2006,C704,65-79,54.14209977320825
1999_2006,C704,80+,59.16898637622239
1999_2006,C705,0-44,51.88871125856806
1999_2006,C705,45-64,62.22690669415532
1999_2006,C705,65-79,57.02230614034293
1999_2006,C705,80+,60.84473057046055
1999_2006,C706,0-44,53.62614206673789
1999_2006,C706,45-64,53.924721298971825
1999_2006,C706,65-79,55.58021669748664
1999_2006,C706,80+,58.3582638201213
1999_2006,C707,0-44,50.42394132230161
1999_2006,C707,45-64,54.639172215680674
1999_2006,C707,65-79,53.14744683246167
1999_2006,C707,80+,54.46306151367826
1999_2006,C708,0-44,48.558457786279455
1999_2006,C708,45-64,53.31906470131542
1999_2006,C708,65-79,48.501750300710164
1999_2006,C708,80+,56.53515522465345
1999_2006,C709,0-44,51.509420967431524
1999_2006,C709,45-64,59.767804897722755
1999_2006,C709,65-79,58.30813162783566
1999_2006,C709,80+,60.85814720236062
1999_2006,C71,0-44,54.57454583962071
1999_2006,C71,45-64,61.1588177991382
1999_2006,C71,65-79,57.71827404805843
1999_2006,C71,80+,59.48951094760697
1999_2006,C710,0-44,50.753217657485045
1999_2006,C710,45-64,56.35874402393813
1999_2006,C710,65-79,56.17842248828534
1999_2006,C710,80+,58.03515198346026
1999_2006,C711,0-44,52.4762503511749
1999_2006,C711,45-64,58.441857661158174
1999_2006,C711,65-79,56.089118975374
1999_2006,C711,80+,62.42006098351958
1999_2006,C712,0-44,56.088800757944874
1999_2006,C712,45-64,61.81639086663309
1999_2006,C712,65-79,57.528078629885094
1999_2006,C712,80+,62.087024334721406
1999_2006,C713,0-44,49.886143809797815
1999_2006,C713,45-64,57.89643464089245
1999_2006,C713,65-79,53.81351497708068
1999_2006,C713,80+,59.665551905818695
1999_2006,C714,0-44,51.553010751655684
1999_2006,C714,45-64,57.46651671305323
1999_2006,C714,65-79,57.644115612735064
1999_2006,C714,80+,57.44950969714628
1999_2006,C715,0-44,51.90197126099032
1999_2006,C715,45-64,58.85804346140787
1999_2006,C715,65-79,56.92495284040779
1999_2006,C715,80+,60.25015352261369
1999_2006,C716,0-44,55.80344604925482
1999_2006,C716,45-64,56.2247339986836
1999_2006,C716,65-79,55.05806317014381
1999_2006,C716,80+,58.16809084931161
1999_2006,C717,0-44,50.671726501954886
1999_2006,C717,45-64,54.71887082278736
1999_2006,C717,65-79,57.398527912386854
1999_2006,C717,80+,56.422846003355005
1999_2006,C718,0-44,50.09834197361604
1999_2006,C718,45-64,54.95566167572222
1999_2006,C718,65-79,53.97253465633728
1999_2006,C718,80+,61.16023802885698
1999_2006,C719,0-44,46.49955638124249
1999_2006,C719,45-64,56.37115445379439
1999_2006,C719,65-79,56.28020064639293
1999_2006,C719,80+,57.2458579066083
1999_2006,C72,0-44,57.81961799963129
1999_2006,C72,45-64,63.74527668885399
1999_2006,C72,65-79,60.00103239044804
1999_2006,C72,80+,62.72654513080148
1999_2006,C720,0-44,54.28419901579391
1999_2006,C720,45-64,56.803490318000016
1999_2006,C720,65-79,53.18530269298407
1999_2006,C720,80+,58.17111351782353
1999_2006,C721,0-44,49.64084530451722
1999_2006,C721,45-64,55.793744265823214
1999_2006,C721,65-79,55.50353251113923
1999_2006,C721,80+,58.34792237924458
1999_2006,C722,0-44,47.39283927729816
1999_2006,C722,45-64,58.855132803978776
1999_2006,C722,65-79,55.898320030441816
1999_2006,C722,80+,57.12388067408316
1999_2006,C723,0-44,47.413856011052744
1999_2006,C723,45-64,55.606076806094215
1999_2006,C723,65-79,54.149122784557775
1999_2006,C723,80+,57.55385108705513
1999_2006,C724,0-44,52.80549224799461
1999_2006,C724,45-64,56.932687503022265
1999_2006,C724,65-79,56.79610842559017
1999_2006,C724,80+,58.31021158383039
1999_2006,C725,0-44,49.38898462614143
1999_2006,C725,45-64,55.91401501216428
1999_2006,C725,65-79,56.994726449416824
1999_2006,C725,80+,61.292935316364094
1999_2006,C726,0-44,46.381083570965515
1999_2006,C726,45-64,57.470576468554505
1999_2006,C726,65-79,55.13006452029219
1999_2006,C726,80+,57.70210570634091
1999_2006,C727,0-44,55.65262221985571
1999_2006,C727,45-64,55.9850309105777
1999_2006,C727,65-79,55.20571912157078
1999_2006,C727,80+,58.57948044820808
1999_2006,C728,0-44,50.54610587431953
1999_2006,C728,45-64,57.733161876208456
1999_2006,C728,65-79,57.78396502080851
1999_2006,C728,80+,60.368894874416
1999_2006,C729,0-44,49.80849166731811
1999_2006,C729,45-64,56.05913505353836
1999_2006,C729,65-79,56.407470954701125
1999_2006,C729,80+,58.980834481795014
1999_2006,C73,0-44,61.36083596112817
1999_2006,C73,45-64,66.55994270809285
1999_2006,C73,65-79,63.53266500268296
1999_2006,C73,80+,65.74096795812376
1999_2006,C730,0-44,47.92051844335601
1999_2006,C730,45-64,59.36014325851876
1999_2006,C730,65-79,54.97356192933919
1999_2006,C730,80+,58.33077851231499
1999_2006,C731,0-44,57.10567956151722
1999_2006,C731,45-64,59.21082008277356
1999_2006,C731,65-79,58.35248486980446
1999_2006,C731,80+,59.75073697014781
1999_2006,C732,0-44,52.47677888909077
1999_2006,C732,45-64,58.314361765822184
1999_2006,C732,65-79,56.33013562026144
1999_2006,C732,80+,59.70215921952745
1999_2006,C733,0-44,50.42595992024355
1999_2006,C733,45-64,54.82360503085052
1999_2006,C733,65-79,55.678149630889585
1999_2006,C733,80+,56.183112937431495
1999_2006,C734,0-44,48.44967963279136
1999_2006,C734,45-64,59.44706311450412
1999_2006,C734,65-79,57.041340148925
1999_2006,C734,80+,58.93590505106167
1999_2006,C735,0-44,53.61500575874363
1999_2006,C735,45-64,49.197162330000154
1999_2006,C735,65-79,50.539025645437995
1999_2006,C735,80+,55.256840522547854
1999_2006,C736,0-44,59.88272363088793
1999_2006,C736,45-64,61.53739464507092
1999_2006,C736,65-79,57.833002568788864
1999_2006,C736,80+,64.59464469100273
1999_2006,C737,0-44,49.8573764546107
1999_2006,C737,45-64,55.53426919744748
1999_2006,C737,65-79,53.772416982158695
1999_2006,C737,80+,57.02599791085629
1999_2006,C738,0-44,49.38379389896536
1999_2006,C738,45-64,57.05664268948042
1999_2006,C738,65-79,53.526688143981836
1999_2006,C738,80+,56.73994689396618
1999_2006,C739,0-44,50.104321143237264
1999_2006,C739,45-64,53.07039967757842
1999_2006,C739,65-79,51.36450449323824
1999_2006,C739,80+,53.95653077133104
1999_2006,C74,0-44,59.11501737681397
1999_2006,C74,45-64,63.421841734064245
1999_2006,C74,65-79,58.97722565573675
1999_2006,C74,80+,61.533800137872845
1999_2006,C740,0-44,52.06440984088807
1999_2006,C740,45-64,57.72614701130733
1999_2006,C740,65-79,60.56332292119879
1999_2006,C740,80+,62.29730618721763
1999_2006,C741,0-44,53.17547874948844
1999_2006,C741,45-64,59.4280195808205
1999_2006,C741,65-79,56.48892666772386
1999_2006,C741,80+,60.042417357073816
1999_2006,C742,0-44,54.529698032442965
1999_2006,C742,45-64,57.166379617408666
1999_2006,C742,65-79,55.466990843579175
1999_2006,C742,80+,57.47571879996504
1999_2006,C743,0-44,53.36070032382588
1999_2006,C743,45-64,54.24945502264455
1999_2006,C743,65-79,51.179110475097815
1999_2006,C743,80+,58.31040307872138
1999_2006,C744,0-44,49.37467369965386
1999_2006,C744,45-64,58.010565561094616
1999_2006,C744,65-79,56.395540584721594
1999_2006,C744,80+,60.53830802743055
1999_2006,C745,0-44,51.359273529350325
1999_2006,C745,45-64,54.17483398559812
1999_2006,C745,65-79,53.72287715852352
1999_2006,C745,80+,56.44184402179274
1999_2006,C746,0-44,51.4101591788997
1999_2006,C746,45-64,57.43728633384238
1999_2006,C746,65-79,53.859766016124
1999_2006,C746,80+,57.966524626626544
1999_2006,C747,0-44,51.77852132727767
1999_2006,C747,45-64,53.52498207446754
1999_2006,C747,65-79,54.669111722446644
1999_2006,C747,80+,56.897522687847
1999_2006,C748,0-44,51.157688222481966
1999_2006,C748,45-64,57.02938756697337
1999_2006,C748,65-79,55.11957318830103
1999_2006,C748,80+,60.32498893531585
1999_2006,C749,0-44,51.104346361436434
1999_2006,C749,45-64,56.13589159503585
1999_2006,C749,65-79,59.8806629018912
1999_2006,C749,80+,62.80685929726978
1999_2006,C75,0-44,59.03242253304496
1999_2006,C75,45-64,64.29905285186523
1999_2006,C75,65-79,59.98720329265137
1999_2006,C75,80+,62.23649013797567
1999_2006,C750,0-44,59.02095559314523
1999_2006,C750,45-64,61.778584825827295
1999_2006,C750,65-79,60.10513893743636
1999_2006,C750,80+,62.40270173686093
1999_2006,C751,0-44,47.857374729471154
1999_2006,C751,45-64,51.75296768835585
1999_2006,C751,65-79,50.951840400457414
1999_2006,C751,80+,56.918577728535645
1999_2006,C752,0-44,51.64504076674816
1999_2006,C752,45-64,53.0960472909927
1999_2006,C752,65-79,56.77912564805915
1999_2006,C752,80+,58.86220808538521
1999_2006,C753,0-44,51.77118660579004
1999_2006,C753,45-64,57.50601978998774
1999_2006,C753,65-79,57.17573751392677
1999_2006,C753,80+,58.99546780036148
1999_2006,C754,0-44,49.061581081967056
1999_2006,C754,45-64,58.455401433445445
1999_2006,C754,65-79,55.69369844643303
1999_2006,C754,80+,60.83598202422952
1999_2006,C755,0-44,50.50340955895543
1999_2006,C755,45-64,54.575274355392786
1999_2006,C755,65-79,56.44582862228518
1999_2006,C755,80+,58.60599246099018
1999_2006,C756,0-44,58.99448476188902
1999_2006,C756,45-64,54.52863395905311
1999_2006,C756,65-79,55.1574788110652
1999_2006,C756,80+,57.79269947033591
1999_2006,C757,0-44,55.45255557304819
1999_2006,C757,45-64,52.793975138636796
1999_2006,C757,65-79,54.70274758805547
1999_2006,C757,80+,55.872879696207626
1999_2006,C758,0-44,54.43896363002428
1999_2006,C758,45-64,62.15078076165582
1999_2006,C758,65-79,57.09857769555958
1999_2006,C758,80+,61.4751741609205
1999_2006,C759,0-44,48.02420911674326
1999_2006,C759,45-64,57.402786479178246
1999_2006,C759,65-79,54.85026720483447
1999_2006,C759,80+,57.73151806263246
1999_2006,C76,0-44,56.03972060733135
1999_2006,C76,45-64,62.36857381923074
1999_2006,C76,65-79,55.89418399043528
1999_2006,C76,80+,57.919727332101516
1999_2006,C760,0-44,47.73142647250045
1999_2006,C760,45-64,53.31923824066731
1999_2006,C760,65-79,52.07628938179477
1999_2006,C760,80+,56.61402827530858
1999_2006,C761,0-44,48.92828375235025
1999_2006,C761,45-64,56.036366142742345
1999_2006,C761,65-79,55.37472914062628
1999_2006,C761,80+,56.94467376492692
1999_2006,C762,0-44,52.13101983038689
1999_2006,C762,45-64,57.02439266646848
1999_2006,C762,65-79,53.90275524117128
1999_2006,C762,80+,59.12348666384187
1999_2006,C763,0-44,49.82847481025515
1999_2006,C763,45-64,54.54210317775391
1999_2006,C763,65-79,54.43244872047457
1999_2006,C763,80+,58.80265242845668
1999_2006,C764,0-44,55.05593193794708
1999_2006,C764,45-64,58.98064295123924
1999_2006,C764,65-79,54.8792095884483
1999_2006,C764,80+,59.789514276750346
1999_2006,C765,0-44,47.96611034627989
1999_2006,C765,45-64,57.69774180652621
1999_2006,C765,65-79,55.79855089991252
1999_2006,C765,80+,56.58641630521866
1999_2006,C766,0-44,53.65161432260422
1999_2006,C766,45-64,58.26535524476172
1999_2006,C766,65-79,56.504115156354906
1999_2006,C766,80+,58.42844319985841
1999_2006,C767,0-44,51.461114567136526
1999_2006,C767,45-64,52.85340014068269
1999_2006,C767,65-79,54.32686852444542
1999_2006,C767,80+,57.177696055676996
1999_2006,C768,0-44,48.912164641692044
1999_2006,C768,45-64,54.55865387297627
1999_2006,C768,65-79,53.629099972517466
1999_2006,C768,80+,58.68823659966132
1999_2006,C769,0-44,52.95265641862469
1999_2006,C769,45-64,54.03601447717265
1999_2006,C769,65-79,58.072557629335954
1999_2006,C769,80+,60.37648691053007
1999_2006,C77,0-44,57.10504515844504
1999_2006,C77,45-64,62.96759742867237
1999_2006,C77,65-79,58.07476345441952
1999_2006,C77,80+,60.169183310148476
1999_2006,C770,0-44,50.9923349924834
1999_2006,C770,45-64,56.86422819534071
1999_2006,C770,65-79,53.610701872625064
1999_2006,C770,80+,55.51876045713386
1999_2006,C771,0-44,48.77887562607281
1999_2006,C771,45-64,55.54356719397798
1999_2006,C771,65-79,55.24893324863303
1999_2006,C771,80+,56.97394229474996
1999_2006,C772,0-44,45.16012842918085
1999_2006,C772,45-64,53.8366004599345
1999_2006,C772,65-79,51.22339129531437
1999_2006,C772,80+,55.84256252290823
1999_2006,C773,0-44,54.1433379476278
1999_2006,C773,45-64,59.21850177688822
1999_2006,C773,65-79,53.07188364887556
1999_2006,C773,80+,56.486844687694884
1999_2006,C774,0-44,52.19666129511954
1999_2006,C774,45-64,59.04489274151679
1999_2006,C774,65-79,58.187362049220454
1999_2006,C774,80+,62.21940032513062
1999_2006,C775,0-44,48.87269145233104
1999_2006,C775,45-64,57.78684377493624
1999_2006,C775,65-79,55.08190100778199
1999_2006,C775,80+,60.633902641601495
1999_2006,C776,0-44,44.62150620564584
1999_2006,C776,45-64,54.75751829331426
1999_2006,C776,65-79,51.77654735674065
1999_2006,C776,80+,60.47361409040753
1999_2006,C777,0-44,50.012967605847344
1999_2006,C777,45-64,56.49750857474746
1999_2006,C777,65-79,54.63932513475639
1999_2006,C777,80+,60.17840612790983
1999_2006,C778,0-44,52.21732609382396
1999_2006,C778,45-64,57.31021248420321
1999_2006,C778,65-79,58.46945458125023
1999_2006,C778,80+,59.12816419943542
1999_2006,C779,0-44,49.779679833553104
1999_2006,C779,45-64,58.36634888707928
1999_2006,C779,65-79,57.12994205539368
1999_2006,C779,80+,59.16593991477549
1999_2006,C78,0-44,58.87805170942062
1999_2006,C78,45-64,62.96222162728455
1999_2006,C78,65-79,59.98702950739137
1999_2006,C78,80+,61.231862770965265
1999_2006,C780,0-44,46.975755819391125
1999_2006,C780,45-64,54.9998237770673
1999_2006,C780,65-79,53.156401486911584
1999_2006,C780,80+,55.074851090315896
1999_2006,C781,0-44,51.52389811646636
1999_2006,C781,45-64,57.693717674996186
1999_2006,C781,65-79,54.15056314953918
1999_2006,C781,80+,60.43625918528322
1999_2006,C782,0-44,52.70948920787605
1999_2006,C782,45-64,59.164634192476875
1999_2006,C782,65-79,54.854283380020135
1999_2006,C782,80+,58.14450223595973
1999_2006,C783,0-44,51.54268950074013
1999_2006,C783,45-64,51.94804651337627
1999_2006,C783,65-79,58.764832097055425
1999_2006,C783,80+,60.39993865748701
1999_2006,C784,0-44,45.97256915447626
1999_2006,C784,45-64,55.27433029396917
1999_2006,C784,65-79,55.15870518422045
1999_2006,C784,80+,58.21802472083441
1999_2006,C785,0-44,49.23396439163242
1999_2006,C785,45-64,57.43123420968622
1999_2006,C785,65-79,55.69366912154261
1999_2006,C785,80+,58.31916870010479
1999_2006,C786,0-44,50.18556599304663
1999_2006,C786,45-64,54.73482967251729
1999_2006,C786,65-79,52.441171249336314
1999_2006,C786,80+,56.891618718313104
1999_2006,C787,0-44,55.82461455137022
1999_2006,C787,45-64,59.112176459317894
1999_2006,C787,65-79,56.81509941703974
1999_2006,C787,80+,60.311895539107425
1999_2006,C788,0-44,46.74764129997744
1999_2006,C788,45-64,51.23011086960234
