period,cluster,age_bucket,detail_ucod_age
1999_2006,C636,0-44,56.999935470908774
1999_2006,C636,45-64,46.7010375226273
1999_2006,C636,65-79,47.23731060114205
1999_2006,C636,80+,54.62530269722765
1999_2006,C637,0-44,54.34610217742051
1999_2006,C637,45-64,51.52538803443399
1999_2006,C637,65-79,48.98320583154214
1999_2006,C637,80+,54.980398469383616
1999_2006,C638,0-44,58.187283858118946
1999_2006,C638,45-64,53.567049717222716
1999_2006,C638,65-79,51.6396224166635
1999_2006,C638,80+,57.26448839646492
1999_2006,C639,0-44,51.92736102986768
1999_2006,C639,45-64,52.25063251128287
1999_2006,C639,65-79,51.09548712583919
1999_2006,C639,80+,55.632100050188775
1999_2006,C64,0-44,65.17085029951255
1999_2006,C64,45-64,58.091935532608964
1999_2006,C64,65-79,53.678028881811706
1999_2006,C64,80+,54.56104441363804
1999_2006,C640,0-44,55.124027462333615
1999_2006,C640,45-64,48.150962020651704
1999_2006,C640,65-79,49.50287376747475
1999_2006,C640,80+,50.12966461936646
1999_2006,C641,0-44,52.466514609413224
1999_2006,C641,45-64,55.14126527731446
1999_2006,C641,65-79,52.86465241069327
1999_2006,C641,80+,55.98148958190011
1999_2006,C642,0-44,59.65515846438827
1999_2006,C642,45-64,51.93873923322693
1999_2006,C642,65-79,51.64863757438751
1999_2006,C642,80+,56.147171020844446
1999_2006,C643,0-44,59.94682732727104
1999_2006,C643,45-64,52.95310024427737
1999_2006,C643,65-79,51.86097486482268
1999_2006,C643,80+,55.1267758161396
1999_2006,C644,0-44,59.732001215504134
1999_2006,C644,45-64,55.4423542804241
1999_2006,C644,65-79,52.00431610511233
1999_2006,C644,80+,56.95876639469684
1999_2006,C645,0-44,63.8473744937868
1999_2006,C645,45-64,51.23681213298719
1999_2006,C645,65-79,48.26907355826714
1999_2006,C645,80+,54.32322772742644
1999_2006,C646,0-44,55.37813508790076
1999_2006,C646,45-64,53.02859766568596
1999_2006,C646,65-79,50.41045449624272
1999_2006,C646,80+,56.246205286863166
1999_2006,C647,0-44,59.25910949463155
1999_2006,C647,45-64,51.016264704910895
1999_2006,C647,65-79,51.28286201678427
1999_2006,C647,80+,54.59023493797123
1999_2006,C648,0-44,58.20412948779111
1999_2006,C648,45-64,53.95966132533774
1999_2006,C648,65-79,53.805650697684534
1999_2006,C648,80+,58.124018095844946
1999_2006,C649,0-44,54.47458753436167
1999_2006,C649,45-64,51.86742362857743
1999_2006,C649,65-79,48.341766050026216
1999_2006,C649,80+,53.42946360848409
1999_2006,C65,0-44,68.8556288998884
1999_2006,C65,45-64,56.09188319631215
1999_2006,C65,65-79,52.39994026498393
1999_2006,C65,80+,54.2545077017871
1999_2006,C650,0-44,60.225233289239206
1999_2006,C650,45-64,57.169317952155936
1999_2006,C650,65-79,49.275656495188834
1999_2006,C650,80+,54.23475679113317
1999_2006,C651,0-44,53.996284024048784
1999_2006,C651,45-64,47.159066546197614
1999_2006,C651,65-79,51.010906408157574
1999_2006,C651,80+,52.23747646353087
1999_2006,C652,0-44,55.21584430861108
1999_2006,C652,45-64,55.3713698772158
1999_2006,C652,65-79,49.73098403938488
1999_2006,C652,80+,52.264635457222134
1999_2006,C653,0-44,56.515043654004906
1999_2006,C653,45-64,52.08793091656865
1999_2006,C653,65-79,47.97456367595762
1999_2006,C653,80+,50.604364928825525
1999_2006,C654,0-44,59.376533981467695
1999_2006,C654,45-64,60.064574253234674
1999_2006,C654,65-79,53.706492204716795
1999_2006,C654,80+,58.920113879893655
1999_2006,C655,0-44,58.98040721716734
1999_2006,C655,45-64,54.5135272817603
1999_2006,C655,65-79,51.64281060667808
1999_2006,C655,80+,57.43251828454373
1999_2006,C656,0-44,56.968714549606446
1999_2006,C656,45-64,57.87778714535509
1999_2006,C656,65-79,53.53140743141539
1999_2006,C656,80+,56.850668939224406
1999_2006,C657,0-44,61.86774115541156
1999_2006,C657,45-64,54.03260119910351
1999_2006,C657,65-79,48.250992882576476
1999_2006,C657,80+,55.03475221847906
1999_2006,C658,0-44,60.88348220564053
1999_2006,C658,45-64,47.20621386181949
1999_2006,C658,65-79,50.25929672454323
1999_2006,C658,80+,50.74252302897172
1999_2006,C659,0-44,59.06056016247641
1999_2006,C659,45-64,55.68521985413763
1999_2006,C659,65-79,48.879740787704
1999_2006,C659,80+,52.3589582178787
1999_2006,C66,0-44,66.95211825657907
1999_2006,C66,45-64,55.2374326874766
1999_2006,C66,65-79,53.69422190125934
1999_2006,C66,80+,53.849453030696345
1999_2006,C660,0-44,59.03200926101591
1999_2006,C660,45-64,55.13494461754187
1999_2006,C660,65-79,53.203822009585
1999_2006,C660,80+,59.353439225282585
1999_2006,C661,0-44,59.098128993170505
1999_2006,C661,45-64,55.314546387869875
1999_2006,C661,65-79,53.57973493279191
1999_2006,C661,80+,58.147936630759595
1999_2006,C662,0-44,59.34266888008304
1999_2006,C662,45-64,54.51510874019607
1999_2006,C662,65-79,53.41371070100413
1999_2006,C662,80+,55.75629423619862
1999_2006,C663,0-44,58.605411441175775
1999_2006,C663,45-64,56.77636679228679
1999_2006,C663,65-79,52.95154340384475
1999_2006,C663,80+,57.197797536067426
1999_2006,C664,0-44,53.71200563534427
1999_2006,C664,45-64,47.80508127367489
1999_2006,C664,65-79,45.77088932741962
1999_2006,C664,80+,42.676160504597576
1999_2006,C665,0-44,56.814591840202155
1999_2006,C665,45-64,52.993023315342384
1999_2006,C665,65-79,52.4925579315116
1999_2006,C665,80+,56.58690594882515
1999_2006,C666,0-44,59.170554980619514
1999_2006,C666,45-64,52.29881306543415
1999_2006,C666,65-79,50.51470485288557
1999_2006,C666,80+,56.46025275939104
1999_2006,C667,0-44,58.01788332770658
1999_2006,C667,45-64,53.53345169853343
1999_2006,C667,65-79,53.0798827815297
1999_2006,C667,80+,53.73977729522299
1999_2006,C668,0-44,55.90881288392575
1999_2006,C668,45-64,50.07999199784051
1999_2006,C668,65-79,52.09255291819161
1999_2006,C668,80+,55.805464052725995
1999_2006,C669,0-44,60.62674363505357
1999_2006,C669,45-64,53.163096422460015
1999_2006,C669,65-79,51.290849630581164
1999_2006,C669,80+,53.83401849351806
1999_2006,C67,0-44,67.44198462514173
1999_2006,C67,45-64,57.66134365576919
1999_2006,C67,65-79,52.7110890438387
1999_2006,C67,80+,56.51041989492711
1999_2006,C670,0-44,57.61049233139717
1999_2006,C670,45-64,56.640103549199914
1999_2006,C670,65-79,54.4670856719916
1999_2006,C670,80+,59.37505040446124
1999_2006,C671,0-44,54.353377290425236
1999_2006,C671,45-64,50.59233818461346
1999_2006,C671,65-79,50.62392654920097
1999_2006,C671,80+,53.28793683806346
1999_2006,C672,0-44,56.33827328706628
1999_2006,C672,45-64,51.62295724799429
1999_2006,C672,65-79,48.42519026420011
1999_2006,C672,80+,50.8071937516055
1999_2006,C673,0-44,56.58637447789952
1999_2006,C673,45-64,53.86199967055105
1999_2006,C673,65-79,51.23692523277755
1999_2006,C673,80+,54.88559457786892
1999_2006,C674,0-44,57.27949684909614
1999_2006,C674,45-64,51.168287823280494
1999_2006,C674,65-79,48.89923491129144
1999_2006,C674,80+,52.14245764380766
1999_2006,C675,0-44,56.34530892234036
1999_2006,C675,45-64,50.62409523697429
1999_2006,C675,65-79,46.91619168090628
1999_2006,C675,80+,56.810654967823304
1999_2006,C676,0-44,57.93447598058042
1999_2006,C676,45-64,50.579027620291576
1999_2006,C676,65-79,51.79570172844738
1999_2006,C676,80+,52.98058347811398
1999_2006,C677,0-44,55.06140036598784
1999_2006,C677,45-64,52.385440629862515
1999_2006,C677,65-79,50.81500089314604
1999_2006,C677,80+,54.58252778766839
1999_2006,C678,0-44,59.187194600245206
1999_2006,C678,45-64,52.26149702980374
1999_2006,C678,65-79,50.63308117462816
1999_2006,C678,80+,55.43513327834368
1999_2006,C679,0-44,59.319875265318814
1999_2006,C679,45-64,61.104217110501466
1999_2006,C679,65-79,55.156217642886446
1999_2006,C679,80+,61.7148533879562
1999_2006,C68,0-44,66.77202610763352
1999_2006,C68,45-64,55.495772927406016
1999_2006,C68,65-79,50.815202225746155
1999_2006,C68,80+,51.99406587712179
1999_2006,C680,0-44,56.50040570997667
1999_2006,C680,45-64,51.168610801312305
1999_2006,C680,65-79,51.82403283219427
1999_2006,C680,80+,54.15389113946009
1999_2006,C681,0-44,57.26263236260118
1999_2006,C681,45-64,51.16163517439633
1999_2006,C681,65-79,50.51876339281429
1999_2006,C681,80+,55.306117201431164
1999_2006,C682,0-44,51.427246694737676
1999_2006,C682,45-64,53.45773449697541
1999_2006,C682,65-79,52.18332305495409
1999_2006,C682,80+,52.83013562687982
1999_2006,C683,0-44,56.08151356345151
1999_2006,C683,45-64,49.502005496778416
1999_2006,C683,65-79,48.62614069905766
1999_2006,C683,80+,51.753038041128974
1999_2006,C684,0-44,59.2683698528977
1999_2006,C684,45-64,52.898852842355694
1999_2006,C684,65-79,51.38692996387508
1999_2006,C684,80+,56.59369582153242
1999_2006,C685,0-44,57.064321483805415
1999_2006,C685,45-64,51.28874401070516
1999_2006,C685,65-79,49.92869254703111
1999_2006,C685,80+,53.327147630088234
1999_2006,C686,0-44,56.81357169834215
1999_2006,C686,45-64,54.976700996338
1999_2006,C686,65-79,53.26814899722509
1999_2006,C686,80+,54.91714552751689
1999_2006,C687,0-44,62.92550642270213
1999_2006,C687,45-64,58.68942781738609
1999_2006,C687,65-79,52.83283931755669
1999_2006,C687,80+,59.10319085828347
1999_2006,C688,0-44,60.64242321327937
1999_2006,C688,45-64,55.48043627050852
1999_2006,C688,65-79,52.176300242075484
1999_2006,C688,80+,57.05247489690609
1999_2006,C689,0-44,58.55319076952452
1999_2006,C689,45-64,53.62196765580032
1999_2006,C689,65-79,51.27659001152584
1999_2006,C689,80+,51.85949940899105
1999_2006,C69,0-44,64.57416680666873
1999_2006,C69,45-64,58.25038051259225
1999_2006,C69,65-79,53.300186583576796
1999_2006,C69,80+,57.24233022763601
1999_2006,C690,0-44,56.4571322166831
1999_2006,C690,45-64,50.40047931334159
1999_2006,C690,65-79,49.790156011815775
1999_2006,C690,80+,56.63428313007498
1999_2006,C691,0-44,57.99561040413093
1999_2006,C691,45-64,53.61528678722669
1999_2006,C691,65-79,53.24460041847186
1999_2006,C691,80+,55.87519430371788
1999_2006,C692,0-44,49.225040370337936
1999_2006,C692,45-64,52.50419782677355
1999_2006,C692,65-79,53.54992312079251
1999_2006,C692,80+,53.99972981346023
1999_2006,C693,0-44,58.1826726980856
1999_2006,C693,45-64,53.0635873155355
1999_2006,C693,65-79,53.09603976697744
1999_2006,C693,80+,55.19922095633976
1999_2006,C694,0-44,52.767386389411506
1999_2006,C694,45-64,52.04035994416927
1999_2006,C694,65-79,51.85905660964638
1999_2006,C694,80+,57.225967798219415
1999_2006,C695,0-44,53.170384085516865
1999_2006,C695,45-64,48.61788647614443
1999_2006,C695,65-79,48.346974944903536
1999_2006,C695,80+,52.332462284176984
1999_2006,C696,0-44,57.99473994320701
1999_2006,C696,45-64,51.59170586647375
1999_2006,C696,65-79,49.11962128002733
1999_2006,C696,80+,55.85326219483631
1999_2006,C697,0-44,54.19639016657272
1999_2006,C697,45-64,46.95998953976035
1999_2006,C697,65-79,50.274802807872916
1999_2006,C697,80+,53.465622665935896
1999_2006,C698,0-44,59.75185968102162
1999_2006,C698,45-64,50.99343396476675
1999_2006,C698,65-79,50.395717742167925
1999_2006,C698,80+,56.30757261325498
1999_2006,C699,0-44,55.98910196213282
1999_2006,C699,45-64,53.60358947576191
1999_2006,C699,65-79,49.183296508015616
1999_2006,C699,80+,50.40031123418162
1999_2006,C7,0-44,62.66582187571779
1999_2006,C7,45-64,55.41219045906324
1999_2006,C7,65-79,44.284778892318734
1999_2006,C7,80+,43.59203826904399
1999_2006,C70,0-44,66.33096227802594
1999_2006,C70,45-64,56.02946801368014
1999_2006,C70,65-79,51.570845949181916
1999_2006,C70,80+,53.63565086328352
1999_2006,C700,0-44,53.88413067943373
1999_2006,C700,45-64,50.27146763822959
1999_2006,C700,65-79,50.274995572229464
1999_2006,C700,80+,51.80984043103166
1999_2006,C701,0-44,53.89363594237658
1999_2006,C701,45-64,47.3600836934851
1999_2006,C701,65-79,48.932244163864105
1999_2006,C701,80+,49.0653815827698
1999_2006,C702,0-44,57.56509216557389
1999_2006,C702,45-64,55.66336823185553
1999_2006,C702,65-79,52.61936062628899
1999_2006,C702,80+,56.82556849545651
1999_2006,C703,0-44,59.49529543305715
1999_2006,C703,45-64,50.13983930968744
1999_2006,C703,65-79,50.74788042956589
1999_2006,C703,80+,54.39843030986785
1999_2006,C704,0-44,55.38387214491194
1999_2006,C704,45-64,49.170954815767615
1999_2006,C704,65-79,45.50782119774056
1999_2006,C704,80+,52.84300860405856
1999_2006,C705,0-44,58.6666271451596
1999_2006,C705,45-64,54.43561200086656
1999_2006,C705,65-79,52.08390270429493
1999_2006,C705,80+,58.33958936863373
1999_2006,C706,0-44,54.723419594513274
1999_2006,C706,45-64,49.462080753541514
1999_2006,C706,65-79,52.09874924561934
1999_2006,C706,80+,56.04409704101987
1999_2006,C707,0-44,53.59292595966054
1999_2006,C707,45-64,52.16986832232915
1999_2006,C707,65-79,49.39200327256797
1999_2006,C707,80+,53.02263551942665
1999_2006,C708,0-44,55.206244694251566
1999_2006,C708,45-64,51.96122941683184
1999_2006,C708,65-79,51.269372740795724
1999_2006,C708,80+,54.01789722910232
1999_2006,C709,0-44,56.882506875032924
1999_2006,C709,45-64,58.14029017603972
1999_2006,C709,65-79,54.95969853239615
1999_2006,C709,80+,59.39520967091893
1999_2006,C71,0-44,66.36094129083459
1999_2006,C71,45-64,55.864058652669634
1999_2006,C71,65-79,50.05473197058378
1999_2006,C71,80+,52.06861807071851
1999_2006,C710,0-44,55.16366882013641
1999_2006,C710,45-64,51.48072953608612
1999_2006,C710,65-79,50.105863664376166
1999_2006,C710,80+,56.61951484305203
1999_2006,C711,0-44,56.734067899283396
1999_2006,C711,45-64,52.318523158884275
1999_2006,C711,65-79,46.89660331038097
1999_2006,C711,80+,53.90209540420502
1999_2006,C712,0-44,62.5059293877137
1999_2006,C712,45-64,53.91392735800885
1999_2006,C712,65-79,50.32178834789197
1999_2006,C712,80+,59.706130115511066
1999_2006,C713,0-44,58.46635280739875
1999_2006,C713,45-64,52.477456400669226
1999_2006,C713,65-79,47.93247963526126
1999_2006,C713,80+,55.628653264336776
1999_2006,C714,0-44,55.13290926312238
1999_2006,C714,45-64,50.255108985298484
1999_2006,C714,65-79,52.806566861887255
1999_2006,C714,80+,54.38076510369886
1999_2006,C715,0-44,57.27103363430816
1999_2006,C715,45-64,53.27784064535808
1999_2006,C715,65-79,51.74354272518768
1999_2006,C715,80+,54.8611031082437
1999_2006,C716,0-44,59.124708457137785
1999_2006,C716,45-64,52.832055405901166
1999_2006,C716,65-79,48.42780032581603
1999_2006,C716,80+,55.97363130532039
1999_2006,C717,0-44,50.69141902199896
1999_2006,C717,45-64,49.47473798958265
1999_2006,C717,65-79,51.28809825586311
1999_2006,C717,80+,53.705972556357004
1999_2006,C718,0-44,58.083154340821075
1999_2006,C718,45-64,52.70527712737084
1999_2006,C718,65-79,49.14929220850335
1999_2006,C718,80+,56.67925077701599
1999_2006,C719,0-44,51.941133123024485
1999_2006,C719,45-64,51.99306270688005
1999_2006,C719,65-79,53.17308117264909
1999_2006,C719,80+,54.797204232175794
1999_2006,C72,0-44,52.744193708310625
1999_2006,C72,45-64,57.65428894387514
1999_2006,C72,65-79,52.095329941650874
1999_2006,C72,80+,55.320521755588594
1999_2006,C720,0-44,56.109278454597714
1999_2006,C720,45-64,51.31327295738544
1999_2006,C720,65-79,49.6970349968335
1999_2006,C720,80+,51.72604116274891
1999_2006,C721,0-44,60.39281037740007
1999_2006,C721,45-64,53.20759792594877
1999_2006,C721,65-79,51.946590890209
1999_2006,C721,80+,55.28801213158292
1999_2006,C722,0-44,49.5198152164757
1999_2006,C722,45-64,53.46721116301912
1999_2006,C722,65-79,49.02651932616731
1999_2006,C722,80+,54.3107991180604
1999_2006,C723,0-44,57.01846229773863
1999_2006,C723,45-64,53.726085893861345
1999_2006,C723,65-79,48.98866609686915
1999_2006,C723,80+,51.86981255219615
1999_2006,C724,0-44,56.352240788616996
1999_2006,C724,45-64,52.32289311128399
1999_2006,C724,65-79,50.96427876119178
1999_2006,C724,80+,55.24463893364471
1999_2006,C725,0-44,55.927414805400865
1999_2006,C725,45-64,54.76967566659986
1999_2006,C725,65-79,53.05049517265972
1999_2006,C725,80+,56.2972559864339
1999_2006,C726,0-44,52.10484059726221
1999_2006,C726,45-64,54.15180519452976
1999_2006,C726,65-79,50.84034199731376
1999_2006,C726,80+,54.88097851717321
1999_2006,C727,0-44,58.66210040247749
1999_2006,C727,45-64,51.900169977227606
1999_2006,C727,65-79,48.236379903097514
1999_2006,C727,80+,55.76878419582955
1999_2006,C728,0-44,53.61011059856579
1999_2006,C728,45-64,52.08776730124196
1999_2006,C728,65-79,50.23377292377836
1999_2006,C728,80+,54.85585184232321
1999_2006,C729,0-44,56.72788367295989
1999_2006,C729,45-64,53.86319170704944
1999_2006,C729,65-79,51.6008131643317
1999_2006,C729,80+,55.501058344012336
1999_2006,C73,0-44,62.29831236902657
1999_2006,C73,45-64,60.83400124794813
1999_2006,C73,65-79,55.34702838855752
1999_2006,C73,80+,60.97326555379844
1999_2006,C730,0-44,58.2278166292042
1999_2006,C730,45-64,52.894759575144406
1999_2006,C730,65-79,49.1067351315575
1999_2006,C730,80+,53.578433270932
1999_2006,C731,0-44,62.82459577378807
1999_2006,C731,45-64,53.99710591103389
1999_2006,C731,65-79,53.582572985202404
1999_2006,C731,80+,57.382519043833526
1999_2006,C732,0-44,53.66790347307547
1999_2006,C732,45-64,54.254328669056676
1999_2006,C732,65-79,51.491261701186595
1999_2006,C732,80+,53.216071201698206
1999_2006,C733,0-44,53.265753931292046
1999_2006,C733,45-64,49.95084500985271
1999_2006,C733,65-79,51.94301841810952
1999_2006,C733,80+,54.87307020661293
1999_2006,C734,0-44,56.6157421097402
1999_2006,C734,45-64,51.4770630403326
1999_2006,C734,65-79,51.77678279179518
1999_2006,C734,80+,55.41060453202953
1999_2006,C735,0-44,57.93954336752454
1999_2006,C735,45-64,48.85287670582082
1999_2006,C735,65-79,49.53864165148697
1999_2006,C735,80+,50.8529231260961
1999_2006,C736,0-44,58.82020782994862
1999_2006,C736,45-64,51.7575026455411
1999_2006,C736,65-79,48.32939404290416
1999_2006,C736,80+,55.47503526760522
1999_2006,C737,0-44,55.006090469782784
1999_2006,C737,45-64,54.79302951179358
1999_2006,C737,65-79,52.2844390160239
1999_2006,C737,80+,55.15258346207174
1999_2006,C738,0-44,56.52388254959973
1999_2006,C738,45-64,51.2120606912545
1999_2006,C738,65-79,47.726969611312796
1999_2006,C738,80+,50.180827327907856
1999_2006,C739,0-44,55.59145306538128
1999_2006,C739,45-64,50.530626851086595
1999_2006,C739,65-79,46.16768571640913
1999_2006,C739,80+,47.70231108553772
1999_2006,C74,0-44,65.29208677141489
1999_2006,C74,45-64,56.13145722860845
1999_2006,C74,65-79,52.08735269527605
1999_2006,C74,80+,55.62064850064198
1999_2006,C740,0-44,57.155512400508705
1999_2006,C740,45-64,50.25830956900547
1999_2006,C740,65-79,50.318597202602376
1999_2006,C740,80+,54.27373875643486
1999_2006,C741,0-44,55.868027115358416
1999_2006,C741,45-64,48.487397905088784
1999_2006,C741,65-79,49.19925285543901
1999_2006,C741,80+,54.56622460601692
1999_2006,C742,0-44,59.98535945584848
1999_2006,C742,45-64,52.18084054517904
1999_2006,C742,65-79,50.53206355518528
1999_2006,C742,80+,55.438654304264986
1999_2006,C743,0-44,59.19859844527089
1999_2006,C743,45-64,50.55592598327622
1999_2006,C743,65-79,48.44807161944795
1999_2006,C743,80+,52.640996073888694
1999_2006,C744,0-44,53.98457153198308
1999_2006,C744,45-64,51.49292157336301
1999_2006,C744,65-79,51.82981798956272
1999_2006,C744,80+,54.90176711717055
1999_2006,C745,0-44,54.47948779038493
1999_2006,C745,45-64,50.899291356382136
1999_2006,C745,65-79,49.519607597375426
1999_2006,C745,80+,53.46364107632448
1999_2006,C746,0-44,56.80003028990029
1999_2006,C746,45-64,52.91763922873808
1999_2006,C746,65-79,46.530306616611945
1999_2006,C746,80+,47.8534250552006
1999_2006,C747,0-44,56.45774039371401
1999_2006,C747,45-64,53.58184292814549
1999_2006,C747,65-79,52.18804730895765
1999_2006,C747,80+,55.430382460153915
1999_2006,C748,0-44,54.746724757441676
1999_2006,C748,45-64,52.92477140855775
1999_2006,C748,65-79,50.366202163569
1999_2006,C748,80+,54.313617416215145
1999_2006,C749,0-44,57.568122408175356
