cluster,deaths_no_garbage,S,f1,f2,H_raw,detail_phillips_raw,detail_phillips_refsize,D1_mref,D1_eff_used,m_ref,m_max,eff_m_used,used_extrapolation,fallback_reason,period,unit,unit_id
C515,2572,228,91,37,4.036984811477048,59.44416381698278,59.18494902523689,NA,55.66663533507036,2000,5144,2000,FALSE,ok,2015_2022,cluster,C515
C516,3525,258,94,39,4.068967424980414,59.915104334515654,59.38784770350823,NA,56.43899156771423,2000,7050,2000,FALSE,ok,2015_2022,cluster,C516
C517,2884,245,100,39,4.052264565575046,59.66915654004242,59.292484821818334,NA,56.07465651906308,2000,5768,2000,FALSE,ok,2015_2022,cluster,C517
C518,2708,222,71,42,4.027086815048327,59.29841689232356,59.01329986865549,NA,55.02149277043773,2000,5416,2000,FALSE,ok,2015_2022,cluster,C518
C519,3054,250,91,43,4.075389544264445,60.009669344938,59.58752168516774,NA,57.209533941165105,2000,6108,2000,FALSE,ok,2015_2022,cluster,C519
C52,9893,380,126,47,4.099301859309941,60.36177559234488,59.23041759153485,NA,55.838792388435195,2000,19786,2000,FALSE,ok,2015_2022,cluster,C52
C520,2344,226,90,34,4.068809211462846,59.91277465761679,59.740139189706255,NA,57.80557096514895,2000,4688,2000,FALSE,ok,2015_2022,cluster,C520
C521,2407,236,103,37,3.9878247240732274,58.72028685797567,58.50931124114367,NA,53.1701369227929,2000,4814,2000,FALSE,ok,2015_2022,cluster,C521
C523,2707,220,77,38,4.030506979749476,59.34877844686747,59.06384553709344,NA,55.21068783975798,2000,5414,2000,FALSE,ok,2015_2022,cluster,C523
C524,2927,245,91,40,4.045862940724685,59.57489330793467,59.19137310252924,NA,55.69092650105926,2000,5854,2000,FALSE,ok,2015_2022,cluster,C524
C525,2295,214,83,32,4.046547062842135,59.58496693196836,59.44255887804922,NA,56.64908392284659,2000,4590,2000,FALSE,ok,2015_2022,cluster,C525
C526,2875,243,96,41,4.053743284405203,59.69093051455162,59.32243854094365,NA,56.188840996613166,2000,5750,2000,FALSE,ok,2015_2022,cluster,C526
C527,2518,225,96,31,4.047160328460002,59.593997201725166,59.354382763881254,NA,56.31086954927165,2000,5036,2000,FALSE,ok,2015_2022,cluster,C527
C528,2748,233,87,41,4.030439601598602,59.347786310898364,59.0303208915945,NA,55.0851308333143,2000,5496,2000,FALSE,ok,2015_2022,cluster,C528
C529,2922,236,87,32,4.0299015744273605,59.33986391911369,58.97416865416102,NA,54.875467960102775,2000,5844,2000,FALSE,ok,2015_2022,cluster,C529
C53,8809,350,112,54,4.11064092155395,60.528742054950214,59.4892588907385,NA,56.82903176687018,2000,17618,2000,FALSE,ok,2015_2022,cluster,C53
C530,3869,255,84,35,4.041869003234764,59.51608301126208,58.94975695901509,NA,54.784567910666745,2000,7738,2000,FALSE,ok,2015_2022,cluster,C530
C531,2992,249,88,44,4.079074926926597,60.06393620521312,59.658846110634855,NA,57.48731768524669,2000,5984,2000,FALSE,ok,2015_2022,cluster,C531
C532,3176,254,109,28,4.063638549724859,59.836637223925855,59.375528154171995,NA,56.391791752712656,2000,6352,2000,FALSE,ok,2015_2022,cluster,C532
C533,2913,240,91,34,4.048491141250119,59.613593275824975,59.24225929962836,NA,55.88371581784213,2000,5826,2000,FALSE,ok,2015_2022,cluster,C533
C534,2671,224,81,31,4.0230841190674465,59.23947762782085,58.95952300661341,NA,54.8209149463893,2000,5342,2000,FALSE,ok,2015_2022,cluster,C534
C535,2905,239,94,34,4.010721489352285,59.057439245137935,58.68805611373771,NA,53.81950042108479,2000,5810,2000,FALSE,ok,2015_2022,cluster,C535
C536,2929,231,86,33,4.023178688945858,59.2408701590309,58.88100217467018,NA,54.529359179011315,2000,5858,2000,FALSE,ok,2015_2022,cluster,C536
C537,2896,251,100,48,4.043957871820517,59.54684137479386,59.15695702729127,NA,55.56091366098588,2000,5792,2000,FALSE,ok,2015_2022,cluster,C537
C538,2717,233,91,39,4.02912229598936,59.32838912857303,59.01843650424083,NA,55.040689832550306,2000,5434,2000,FALSE,ok,2015_2022,cluster,C538
C539,2851,245,91,40,4.0778062064088765,60.04525443309474,59.68200539136363,NA,57.57780476632505,2000,5702,2000,FALSE,ok,2015_2022,cluster,C539
C54,8640,358,104,57,4.083623317430685,60.130910762427185,59.05763235519381,NA,55.187396552213606,2000,17280,2000,FALSE,ok,2015_2022,cluster,C54
C540,3387,251,88,33,4.080322377077636,60.082304773487394,59.59432462092523,NA,57.23597099157203,2000,6774,2000,FALSE,ok,2015_2022,cluster,C540
C541,4762,285,99,43,4.083428140924829,60.12803680953186,59.39782317326811,NA,56.4772394690966,2000,9524,2000,FALSE,ok,2015_2022,cluster,C541
C542,2373,221,90,30,4.039410994245675,59.479889095298965,59.299067689201294,NA,56.099730696911394,2000,4746,2000,FALSE,ok,2015_2022,cluster,C542
C543,2846,238,81,39,4.079548103945662,60.07090368553549,59.72365574517933,NA,57.74089804046767,2000,5692,2000,FALSE,ok,2015_2022,cluster,C543
C544,2911,251,93,48,4.059453026372456,59.77500584619248,59.38505084383759,NA,56.42827251095462,2000,5822,2000,FALSE,ok,2015_2022,cluster,C544
C546,4587,291,106,42,4.091826473560006,60.25170134736606,59.519315378921654,NA,56.945149808523446,2000,9174,2000,FALSE,ok,2015_2022,cluster,C546
C547,2837,233,91,36,3.9871358388446216,58.710143097646444,58.36658975787436,NA,52.65727315833594,2000,5674,2000,FALSE,ok,2015_2022,cluster,C547
C548,2808,234,92,31,4.0083258084651074,59.022163103720274,58.68571046282325,NA,53.81092774638363,2000,5616,2000,FALSE,ok,2015_2022,cluster,C548
C549,2758,245,102,35,4.055845767707695,59.721889353311795,59.38076827787498,NA,56.41186338094945,2000,5516,2000,FALSE,ok,2015_2022,cluster,C549
C55,8518,356,122,46,4.092591412998465,60.26296499769255,59.21298156711988,NA,55.77271174302265,2000,17036,2000,FALSE,ok,2015_2022,cluster,C55
C551,2904,239,94,25,4.049058875000756,59.6219530937716,59.25528343958864,NA,55.93316672963651,2000,5808,2000,FALSE,ok,2015_2022,cluster,C551
C552,3826,258,89,34,4.071535188190697,59.9529143694906,59.384746936604664,NA,56.427107899110034,2000,7652,2000,FALSE,ok,2015_2022,cluster,C552
C553,2191,211,87,31,4.0106293749068005,59.05608286991162,58.958571044078504,NA,54.81737089516041,2000,4382,2000,FALSE,ok,2015_2022,cluster,C553
C554,2502,238,99,33,4.072617068554201,59.968844940588035,59.72189398934112,NA,57.73399005895936,2000,5004,2000,FALSE,ok,2015_2022,cluster,C554
C555,3800,270,104,38,4.021604384604291,59.21768869822582,58.61973990915417,NA,53.57038293107884,2000,7600,2000,FALSE,ok,2015_2022,cluster,C555
C557,2885,232,94,32,4.003384413819021,58.94940160310943,58.59456540712274,NA,53.47887424105129,2000,5770,2000,FALSE,ok,2015_2022,cluster,C557
C558,3217,256,105,37,4.027388915453745,59.30286528805142,58.82905646470814,NA,54.337332240598876,2000,6434,2000,FALSE,ok,2015_2022,cluster,C558
C559,3247,244,90,32,4.038283644628726,59.46328899437255,59.01269315589906,NA,55.019225755189886,2000,6494,2000,FALSE,ok,2015_2022,cluster,C559
C56,8455,360,122,50,4.073590448807241,59.98317785931823,58.91934687972065,NA,54.67154270456981,2000,16910,2000,FALSE,ok,2015_2022,cluster,C56
C561,2695,226,83,32,4.046010096674247,59.57706016334307,59.28629021083953,NA,56.05107144715939,2000,5390,2000,FALSE,ok,2015_2022,cluster,C561
C562,2598,230,83,45,4.041068896428163,59.50430152525117,59.237201174092114,NA,55.86452258276284,2000,5196,2000,FALSE,ok,2015_2022,cluster,C562
C563,4659,271,87,40,4.056374158467809,59.729669849987005,59.0445570374335,NA,55.138413341876436,2000,9318,2000,FALSE,ok,2015_2022,cluster,C563
C564,3934,281,105,39,4.08224256489948,60.110579331052385,59.469832174174236,NA,56.75410601660932,2000,7868,2000,FALSE,ok,2015_2022,cluster,C564
C565,2817,239,93,29,4.06793099266136,59.899842980947035,59.55583005211452,NA,57.086537187060394,2000,5634,2000,FALSE,ok,2015_2022,cluster,C565
C566,2797,236,80,48,4.0349103170095475,59.4136171107844,59.08108042360263,NA,55.27534753683516,2000,5594,2000,FALSE,ok,2015_2022,cluster,C566
C568,2229,230,105,29,4.069776525411071,59.927018250666045,59.79928917181312,NA,58.03824331701335,2000,4458,2000,FALSE,ok,2015_2022,cluster,C568
C569,4283,277,97,42,4.077970433452174,60.04767265850823,59.37934149447315,NA,56.406397560684944,2000,8566,2000,FALSE,ok,2015_2022,cluster,C569
C57,8434,354,118,44,4.090779738341424,60.23628828471853,59.18846243516944,NA,55.679919171000066,2000,16868,2000,FALSE,ok,2015_2022,cluster,C57
C570,3444,265,103,56,4.073110679928162,59.97611331457156,59.43957913899077,NA,56.63762153559656,2000,6888,2000,FALSE,ok,2015_2022,cluster,C570
C571,4537,297,101,60,4.063643456076814,59.83670946942665,59.08791964722533,NA,55.30102706505365,2000,9074,2000,FALSE,ok,2015_2022,cluster,C571
C572,2833,222,83,29,4.006398072376993,58.993777398752556,58.67207689173853,NA,53.76112801942539,2000,5666,2000,FALSE,ok,2015_2022,cluster,C572
C573,2808,231,92,32,4.023405614297478,59.24421161023913,58.91175762720125,NA,54.64337209063209,2000,5616,2000,FALSE,ok,2015_2022,cluster,C573
C574,4782,308,120,39,4.111509518846579,60.54153205594483,59.747117659682516,NA,57.832972867723406,2000,9564,2000,FALSE,ok,2015_2022,cluster,C574
C575,2402,228,89,41,4.027391751294253,59.30290704549556,59.105217193606805,NA,55.36602816489619,2000,4804,2000,FALSE,ok,2015_2022,cluster,C575
C576,2844,242,98,37,4.081333497265771,60.09719340867158,59.73663200495889,NA,57.791804434283875,2000,5688,2000,FALSE,ok,2015_2022,cluster,C576
C577,2835,246,99,34,4.057686562676794,59.748994859724775,59.38632606828267,NA,56.433159598098136,2000,5670,2000,FALSE,ok,2015_2022,cluster,C577
C578,2935,242,100,26,4.0206092532723154,59.20303549721571,58.82049987997068,NA,54.305766172895204,2000,5870,2000,FALSE,ok,2015_2022,cluster,C578
C579,2809,246,91,41,4.087093371360142,60.1820069304509,59.82923251108752,NA,58.156385238725086,2000,5618,2000,FALSE,ok,2015_2022,cluster,C579
C58,8411,360,112,50,4.110220935091038,60.52255779980236,59.44986214154301,NA,56.677187749592306,2000,16822,2000,FALSE,ok,2015_2022,cluster,C58
C580,2492,225,86,42,4.036207249228888,59.43271429715152,59.20496509154962,NA,55.74235641611574,2000,4984,2000,FALSE,ok,2015_2022,cluster,C580
C581,6617,344,123,47,4.097515753661749,60.33547538025496,59.35033017874442,NA,56.295373802442235,2000,13234,2000,FALSE,ok,2015_2022,cluster,C581
C582,2872,253,105,46,4.0546940966340115,59.704931121570944,59.316583452769486,NA,56.16650295657748,2000,5744,2000,FALSE,ok,2015_2022,cluster,C582
C583,6369,329,121,48,4.054683723888539,59.70477838401807,58.77297163309625,NA,54.13076340185132,2000,12738,2000,FALSE,ok,2015_2022,cluster,C583
C584,2571,233,97,36,4.0490622785852866,59.62200321118493,59.35604462337944,NA,56.317225184125846,2000,5142,2000,FALSE,ok,2015_2022,cluster,C584
C585,2260,214,83,27,3.9816258215190703,58.6290086897083,58.50118145965775,NA,53.14078918295181,2000,4520,2000,FALSE,ok,2015_2022,cluster,C585
C586,2943,236,90,33,4.074291935035134,59.993507167996256,59.62124628132795,NA,57.34071178574384,2000,5886,2000,FALSE,ok,2015_2022,cluster,C586
C587,3495,258,97,39,4.00435032078941,58.96362447856254,58.43747740994047,NA,52.91138367933321,2000,6990,2000,FALSE,ok,2015_2022,cluster,C587
C588,2694,236,91,41,4.029811989584867,59.33854479201725,59.03152542410846,NA,55.0896371174206,2000,5388,2000,FALSE,ok,2015_2022,cluster,C588
C589,2775,229,83,41,4.030538810547843,59.34924715192357,59.031038974787215,NA,55.08781721445435,2000,5550,2000,FALSE,ok,2015_2022,cluster,C589
C59,9298,364,96,72,4.111056142699802,60.534856141320844,59.4385558415794,NA,56.63368567520442,2000,18596,2000,FALSE,ok,2015_2022,cluster,C59
C590,2766,229,89,25,4.027424109076672,59.303383510334704,58.98796397893882,NA,54.926903288155756,2000,5532,2000,FALSE,ok,2015_2022,cluster,C590
C591,2832,229,98,29,4.006525378673906,58.99565197017703,58.65738610584189,NA,53.70751815996076,2000,5664,2000,FALSE,ok,2015_2022,cluster,C591
C592,2751,231,81,41,4.027760025393189,59.308329841688504,58.99541806187397,NA,54.95471560433328,2000,5502,2000,FALSE,ok,2015_2022,cluster,C592
C593,2416,208,86,26,3.956962007909758,58.265836707397305,58.08058705960106,NA,51.644375543959264,2000,4832,2000,FALSE,ok,2015_2022,cluster,C593
C596,2848,243,99,43,4.0455597569668384,59.5704289599597,59.206263059554225,NA,55.747270203322046,2000,5696,2000,FALSE,ok,2015_2022,cluster,C596
C598,2572,228,92,25,4.040597846504075,59.49736536617179,59.239264111433236,NA,55.87234967486459,2000,5144,2000,FALSE,ok,2015_2022,cluster,C598
C599,2978,247,102,33,4.041250020831986,59.506968562467044,59.103892053048604,NA,55.361045821381296,2000,5956,2000,FALSE,ok,2015_2022,cluster,C599
C6,24120,455,101,47,4.102845307839621,60.413952487902286,59.0846541969318,NA,55.28876464996505,2000,48240,2000,FALSE,ok,2015_2022,cluster,C6
C60,8270,355,104,58,4.101209173276392,60.389860583784476,59.33197114621148,NA,56.22522832426486,2000,16540,2000,FALSE,ok,2015_2022,cluster,C60
C601,3151,241,94,37,3.981059459994421,58.620669077640606,58.191740251646394,NA,52.035696462636075,2000,6302,2000,FALSE,ok,2015_2022,cluster,C601
C602,2055,216,94,29,3.9929194599508233,58.79530629160125,58.763799362648136,NA,54.09705535098107,2000,4110,2000,FALSE,ok,2015_2022,cluster,C602
C603,2821,232,84,35,4.009044144379858,59.03274052221109,58.698345652847934,NA,53.85712184471343,2000,5642,2000,FALSE,ok,2015_2022,cluster,C603
C606,3302,258,106,34,4.067342105294932,59.89117167830052,59.39905246790119,NA,56.48195461860536,2000,6604,2000,FALSE,ok,2015_2022,cluster,C606
C608,2713,233,90,30,4.05221609426384,59.668442805238264,59.361408105231334,NA,56.337742240626405,2000,5426,2000,FALSE,ok,2015_2022,cluster,C608
C609,3217,249,102,32,4.042471829252171,59.52495955903358,59.06676186460013,NA,55.22162363456239,2000,6434,2000,FALSE,ok,2015_2022,cluster,C609
C61,8268,351,110,47,4.110411048450089,60.52535719840972,59.482965639744464,NA,56.80474887533538,2000,16536,2000,FALSE,ok,2015_2022,cluster,C61
C610,2764,242,105,40,4.002979736286037,58.94344277029555,58.60103537717397,NA,53.50237748649068,2000,5528,2000,FALSE,ok,2015_2022,cluster,C610
C611,2701,237,94,37,4.077632898325493,60.0427024903502,59.73215262295147,NA,57.77422656650279,2000,5402,2000,FALSE,ok,2015_2022,cluster,C611
C612,3570,281,113,43,4.1202635062245365,60.67043357132029,60.08125109275646,NA,59.16030653496727,2000,7140,2000,FALSE,ok,2015_2022,cluster,C612
C613,4482,287,96,49,4.072044755616779,59.96041769461228,59.24631304328576,NA,55.899102650568395,2000,8964,2000,FALSE,ok,2015_2022,cluster,C613
C614,3160,248,94,39,4.063299302600957,59.83164184679432,59.388561368713184,NA,56.44172703916107,2000,6320,2000,FALSE,ok,2015_2022,cluster,C614
